CONAME,DISTNAME,DIST,GENERAL_CURR_EXP,L76400,GRANTS_ENTITLE,L92180,DEBT_SERVICE,SDA_DEBT_SERVICE,EXP23,TOTENR2A,PP23
Union,Garwood Boro,1710,22383.225799,406.30794665,686.09392105,253.42195215,1042.0678783,616.73404303,12626506.92,497.34444444,25388
Union,Hillside Twp,2190,24707.378252,1084.5540463,3062.4925153,641.48263174,0,120.41579873,89745521.65,3030.2722222,29616
Union,Kenilworth Boro,2420,25658.615229,30.497328214,1218.3385934,381.51944308,856.15650173,0,41171161,1462.8166667,28145
Union,Linden City,2660,25590.961597,234.50283265,1643.0649489,682.22607921,0,97.922832938,173245063.59,6132.8555556,28249
Union,Mountainside Boro,3470,22758.131038,73.484527989,757.45371481,264.48993611,1560.875984,152.4694147,26053812.11,1019.0444444,25567
Union,New Providence Boro,3560,23205.36683,101.04838079,827.21517516,373.89012637,901.54245328,0,59651780,2347.6576087,25409
Union,Plainfield City,4160,19843.186104,1554.6160475,4553.6187029,711.68122256,217.94551925,1240.5712112,284286443.92,10109.177778,28122
Union,Rahway City,4290,21883.035441,52.079949067,2675.1945672,630.48860764,622.92971659,250.61438234,112798726.94,4319.4166667,26114
Union,Roselle Boro,4540,25177.780555,312.34138473,2270.8918586,941.85423917,0,179.46294477,84313395.82,2919.2032967,28882
Union,Roselle Park Boro,4550,22322.433285,651.23356045,2655.3591514,737.56628096,306.67792735,155.47046325,54886088.61,2045.7944444,26829
Union,Scotch Plains-Fanwood Reg,4670,21834.192195,304.13612389,805.59263052,387.69432335,135.20686561,207.83204897,132812968.63,5609.9222222,23675
Union,Springfield Twp,5000,22706.788051,1483.674844,1080.9808824,581.00725666,420.57689288,200.12615013,58998218.25,2228.6055556,26473
Union,Summit City,5090,23076.625808,423.98863334,1152.7056618,548.68738732,931.14503469,258.64381568,104174138.38,3947.2166667,26392
Union,Union County Vocational,5260,16686.071063,21.891597002,1284.7815705,306.75228497,2391.5407331,223.96677753,44088363.71,2107.9777778,20915
Union,Union Twp,5290,22861.199184,106.51026478,1747.9157467,624.72968089,475.23304117,196.27457505,200340908.24,7701.9055556,26012
Union,Westfield Town,5730,23663.395875,100.06158211,738.3931302,260.32445358,465.14939273,106.65710657,150610240.32,5944.9889503,25334
Union,Winfield Twp,5810,28780.650636,53.608169179,3710.4577914,477.7417463,0,0,5317900,161.03888889,33022
Union,The Barack Obama Green Charter High,6033,18078.180769,1497.9384615,3415.2423077,446.76923077,0,0,6093914,260,23438
Union,College Achieve Central Charter Sch,6101,18297.217803,0,2892.7563965,717.13108292,0,0,30566984,1395.3,21907
Union,Cresthaven Academy Charter School,6102,14413.988506,33.134099617,1983.4597701,2337.2260536,0,0,9796796,522,18768
Union,Queen City Academy Cs,7600,14619.174684,500.06329114,4254.0202532,676.98734177,0,0,7919847,395,20050
Union,Union County Teams Cs,8010,14329.242979,0,2727.51221,589.13919414,0,0,5780795,327.6,17646
Warren,Allamuchy Twp,30,21638.088014,116.21635884,521.22823219,326.3220882,1309.4609876,13.874434602,14105228.75,589.55555556,23925
Warren,Alpha Boro,70,24346.266796,1.2247698553,2324.139745,328.30350506,0,68.355331923,7889955.44,291.48333333,27068
Warren,Belvidere Town,280,24560.494548,261.59541356,3390.9791184,1968.6970751,0,23.463770586,18229106.58,603.50828729,30205
Warren,Blairstown Twp,400,24346.758684,472.81803543,1455.0310559,337.62134806,0,123.14989648,11621869.26,434.7,26735
Warren,Franklin Twp,1620,28293.884801,371.23572697,2521.3143872,458.92413093,0,740.15062167,6381564.68,197.05,32386
Warren,Frelinghuysen Twp,1670,23330.691386,0,1889.9164057,485.0119838,0,0,3345782,130.1576087,25706
Warren,Great Meadows Regional,1785,20978.686369,102.47502993,1505.065485,219.9685529,596.70877481,51.318176783,21877707.74,932.78333333,23454
Warren,Greenwich Twp,1840,19766.122444,32.132780175,931.5226073,529.22127629,438.03831859,252.3895535,22015153.32,1002.9944444,21949
Warren,Hackettstown,1870,22702.089768,1483.3711376,1027.4024552,402.29713329,308.15428611,172.09518798,53447127.53,2048.1428571,26095
Warren,Harmony Twp,2040,30868.143407,6.5854854731,1713.9114105,369.04848522,0,126.68747206,8736444.8,264.06557377,33084
Warren,Hope Twp,2250,28835.553625,272.04588337,1900.7792986,446.58480338,0,434.65501213,5915347.09,185.49444444,31890
Warren,Knowlton Twp,2470,27574.891346,692.48262792,2032.3796589,358.45925458,0,29.202242577,5397575.35,175.88888889,30687
Warren,Lopatcong Twp,2790,18064.84118,1048.9146083,512.42658408,275.80608906,935.06491171,51.159345638,23231754.14,1112.1944444,20888
Warren,Mansfield Twp,2970,24030.589934,88.706507358,2135.9772147,645.54281847,831.99846482,31.844498086,15272259.42,550.06111111,27765
Warren,North Warren Regional,3675,27231.112698,584.59047619,1363.6079365,516.89206349,0,32.315396825,18728966.7,630,29729
Warren,Oxford Twp,3890,22893.939813,278.91637831,1692.2610984,439.88013513,842.59674959,1034.6783059,9157422.26,336.88950276,27182
Warren,Phillipsburg Town,4100,22002.962042,1145.6069438,4731.1380923,604.55444351,166.16789605,3638.058352,127988157.29,3963.8944444,32288
Warren,Pohatcong Twp,4200,21734.514688,4.2922131346,1561.5509365,373.97658859,1789.3119707,48.117373566,11649714.36,456.64088398,25512
Warren,Warren County Vocational,5460,27234.762304,674.94527175,1638.9919191,497.88357071,0,808.03652063,12685019.77,411.12222222,30855
Warren,Warren Hills Regional,5465,26760.605361,652.33440173,1325.3011292,512.08912161,1385.8015145,730.63089664,50039777.35,1595.3121547,31367
Warren,Washington Boro,5480,17806.161608,22.10212632,3031.1565924,565.55420052,308.03123586,216.03777808,12398526.94,564.87777778,21949
Warren,Washington Twp,5530,26894.72221,1383.0770559,1533.8009929,478.3630477,0,23.519456076,11703530.47,386.08333333,30313
Warren,White Twp,5780,25628.55496,126.75776433,1216.9111869,257.50050185,0,111.69113303,10593583.35,387.45555556,27341
Warren,Ridge And Valley Cs,7727,22252.922481,1108.6976744,1188.3410853,0,0,0,3166945,129,24550
