CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
31,3995,70865407,38413868,35356234,1914622,1143012,13929899,11938605,6527822,4904089,8953049,4128937,0,2972497,273988,11.9,95549,85.4,103600,155.9,152025,15,3459,Passaic County Vocational,Passaic,J. VOC,8,,,1,Passaic
31,4010,377823709,217021826,210543918,3817333,2660575,74084941,70076870,37987265,31976532,45687342,16507033,0,2298909,578899,12.3,59700,82,91122,107.7,108501,10.1,26746,Paterson City,Passaic,G. K-12 / 3501 +,3,A,1,1,Passaic
31,4230,29282981,17978924,17125876,587060,265988,3754636,3370902,3563059,3245278,3209553,1722436,0,773274,0,11.4,77911,64.6,89230,109.6,155676,11.3,1668,Pompton Lakes Boro,Passaic,E. K-12 / 0 - 1800,3,FG,,1,Passaic
31,4270,10849061,6945339,6459212,423000,63127,1467610,1064138,1343427,1040939,1049884,454746,0,5997,75000,15,67194,117.8,66991,188.4,105000,14.2,935,Prospect Park Boro,Passaic,D. K-8 / 751 +,2,B,,1,Passaic
31,4400,20657520,13951978,13051591,286350,614037,2876627,2510627,1625629,1434298,2063686,381459,0,37153,0,11.4,66592,51.1,62431,146.3,135836,15.7,1202,Ringwood Boro,Passaic,D. K-8 / 751 +,2,GH,,1,Passaic
31,5200,15916593,9263543,8792043,182500,289000,2539261,2074921,1806679,1550789,2237723,1384269,0,7660,7700,13,71355,78.9,78300,146.9,120000,13.1,1095,Totowa Boro,Passaic,D. K-8 / 751 +,2,CD,,1,Passaic
31,5440,15689042,10212296,9960946,176000,75350,2154766,1554945,1860597,1252087,1347109,282035,0,93387,0,9.9,66725,81.9,68820,150.2,128251,17,945,Wanaque Boro,Passaic,D. K-8 / 751 +,2,DE,,1,Passaic
31,5570,142680422,83168507,77758931,3667107,1742469,23531279,20901903,13058926,11262634,16969742,9378352,20000,4116486,90000,12,75400,57.9,82500,196.9,131195,19.8,7862,Wayne Twp,Passaic,G. K-12 / 3501 +,3,GH,,1,Passaic
31,5650,62051200,36396556,34749467,1376873,270216,9744753,8879332,6174066,5343067,7342169,4480437,0,1478327,79982,11,74750,47,79170,137.2,125054,15.4,3314,West Milford Twp,Passaic,F. K-12 / 1801 - 3500,3,FG,,1,Passaic
31,5690,15986873,9474461,9072151,266200,136110,2779245,2159863,1869219,1554984,1856319,1073717,0,0,6000,11.9,67120,98.4,81210,135.3,101500,12.7,1109,Woodland Park,Passaic,D. K-8 / 751 +,2,DE,,1,Passaic
33,60,4953120,3023910,2795411,158917,69582,809886,423798,620397,510840,436912,157718,15000,40735,21000,12.5,68349,102,64568,121,100164,10.7,370,Alloway Twp,Salem,B. K-8 / 0 - 400,2,DE,,1,Salem
33,1350,1852838,1161738,1067770,48617,45351,231905,144400,265610,176429,183272,59432,8000,1292,0,8.7,52497,178.6,57019,125,100638,15,134,Elsinboro Twp,Salem,B. K-8 / 0 - 400,2,DE,,1,Salem
33,2800,3332684,2128420,1914179,86663,127578,415020,140106,336135,197685,397975,116965,7000,2010,71650,8.1,60270,163,51900,130.4,112200,16.3,166,Lower Alloways Creek,Salem,B. K-8 / 0 - 400,2,CD,,1,Salem
33,2950,2775593,1713499,1521676,122073,69750,343164,216833,353151,293201,348690,148940,10000,5500,0,9.5,55582,95,44416,76,85547,8.9,175,Mannington Twp,Salem,B. K-8 / 0 - 400,2,CD,,1,Salem
33,3860,4206462,2480865,2170478,215267,95120,665109,581289,458675,379125,578250,265800,0,21184,8800,12.4,60256,105.8,47855,91.7,99000,8.3,287,Oldmans Twp,Salem,B. K-8 / 0 - 400,2,CD,,1,Salem
33,4070,31381107,19388382,16749330,520671,2118381,3598592,3145306,3950853,3077964,3932920,2468410,0,491352,22000,11.8,65084,92.1,64034,132.4,105138,12.7,2105,Penns Grv-Carney's Pt Reg,Salem,F. K-12 / 1801 - 3500,3,A,,1,Salem
33,4075,26921220,15178130,14157072,781188,239870,4642506,3932676,3215377,2739903,3186493,510293,0,698714,242500,10.5,54527,66.8,67586,124.1,104113,13.7,1669,Pennsville,Salem,E. K-12 / 0 - 1800,3,CD,,1,Salem
33,4150,24251016,13158825,11667536,274557,1216732,4239349,3256634,3113925,2550719,2707318,663897,0,620713,11500,10.9,60792,62.5,62042,90.6,101363,9.7,1676,Pittsgrove Twp,Salem,E. K-12 / 0 - 1800,3,CD,,1,Salem
33,4280,4760923,2724906,2489394,102263,133249,695862,416645,628961,515636,657665,252987,0,52111,0,11.7,58276,81.5,56548,112.4,94273,11,340,Quinton Twp,Salem,B. K-8 / 0 - 400,2,A,,1,Salem
33,4630,21307786,12388185,11780575,213060,394550,4114079,3251666,2159208,1710973,2325100,999933,0,291213,0,10.2,61668,100.3,70228,100.3,92267,10.8,1181,Salem City,Salem,E. K-12 / 0 - 1800,3,A,1,1,Salem
33,4635,8656037,5622867,5262407,138580,221880,1095005,1034758,1338404,1100430,599760,63520,0,0,0,4.3,55175,5,56305,18.3,117595,7.9,198,Salem Co Special Service,Salem,I. CSSD,7,,,1,Salem
33,4640,9105576,5393371,3513771,242001,1637599,748870,712240,1530360,1015755,1288108,492538,0,144868,0,18.7,56829,169.9,72076,141.6,117595,8.4,827,Salem County Vocational,Salem,J. VOC,8,,,1,Salem
33,5320,5088977,3295537,3089201,154051,52285,699106,456931,465455,239707,548771,247848,0,47271,70297,9.9,65668,110.3,73218,194.7,104738,21.4,317,Upper Pittsgrove Twp,Salem,B. K-8 / 0 - 400,2,CD,,1,Salem
33,5910,20957249,12400831,11772585,357751,270495,2879602,2616613,2756905,2325455,2211242,1144577,0,684822,0,10.8,61171,92.1,56558,134,110275,13.8,1453,Woodstown-Pilesgrove Reg,Salem,E. K-12 / 0 - 1800,3,FG,,1,Salem
35,240,10751430,6604992,6287252,101770,215970,2059896,1770646,914369,805984,975232,470082,0,187525,0,9.6,71416,50.3,78561,114.6,123624,14.2,531,Bedminster Twp,Somerset,C. K-8 / 401 - 750,2,I,,1,Somerset
35,350,85498088,53686959,50614927,2854926,217106,14002315,12647326,7527194,6432773,8283907,440221,0,1997712,101000,11.2,67898,62.3,77145,169,136735,17.8,5368,Bernards Twp,Somerset,G. K-12 / 3501 +,3,J,,1,Somerset
35,490,22661734,12427062,11733514,183190,510358,3371587,2561286,3616503,2792785,2471424,635483,0,722405,154198,12.6,58090,75.3,62470,156.9,108320,14.6,1917,Bound Brook Boro,Somerset,F. K-12 / 1801 - 3500,3,B,,1,Somerset
35,510,27419332,16346856,15516552,655417,174887,4847952,4443014,3085534,2450380,2488905,742416,0,217860,296500,9.2,67049,62.9,70949,159.4,127500,19.9,1553,Branchburg Twp,Somerset,D. K-8 / 751 +,2,I,,1,Somerset
35,555,135424048,86510796,82897245,2646551,967000,18779911,17573112,14246616,11933646,13011476,2843892,0,2507455,599700,10.8,73371,70.3,85685,193,145148,20.5,8513,Bridgewater-Raritan Reg,Somerset,G. K-12 / 3501 +,3,I,,1,Somerset
35,1610,115207849,64856431,58372219,1594265,4889947,20578819,17118098,12520653,10260840,15177199,9352621,0,1869209,541504,10.1,59873,76.5,73952,160.7,126283,18,7144,Franklin Twp,Somerset,G. K-12 / 3501 +,3,GH,,1,Somerset
35,1810,14413635,8500777,7846738,482347,171692,2389048,2135680,1682578,1490464,1347662,745880,0,167722,0,10.2,57605,69.8,75580,139.5,122943,15.7,856,Green Brook Twp,Somerset,D. K-8 / 751 +,2,GH,,1,Somerset
35,2170,110959055,69905750,68537573,1187298,180879,21016739,16506582,10102635,8676779,8887606,4782215,0,735468,354402,11.3,74855,73.9,79280,219.4,128854,22.3,7253,Hillsborough Twp,Somerset,G. K-12 / 3501 +,3,I,,1,Somerset
35,3000,19683642,10522941,10150304,214737,157900,3206058,2726873,2410594,1905794,2825856,1589256,0,717435,0,13.3,57940,68.3,56442,146.2,124549,13.1,1458,Manville Boro,Somerset,E. K-12 / 0 - 1800,3,CD,,1,Somerset
35,3320,74499033,43504512,41536343,1546320,421849,12139948,10350755,7353381,6168405,9009018,3974626,0,1883568,174500,11.3,74360,76.8,76650,126.5,109213,12.8,4775,Montgomery Twp,Somerset,G. K-12 / 3501 +,3,J,,1,Somerset
35,3670,50083491,29826098,28678888,722245,424965,7535734,6875284,5042266,4452868,6565070,3965838,0,1042916,100000,10.9,65735,76.7,74570,130,124806,13.6,3284,North Plainfield Boro,Somerset,F. K-12 / 1801 - 3500,3,DE,,1,Somerset
35,4810,15065103,7054812,5961795,524278,568739,2042957,1861254,3079964,2475989,2660836,947878,0,212520,59500,8.3,69028,56.8,74730,48.3,105948,6.7,486,Somerset Co Vocational,Somerset,J. VOC,8,,,1,Somerset
35,4815,33374484,19481450,18256832,838019,386599,5540468,4557865,3430717,2951945,3502025,1774959,0,1338921,42307,12.3,71735,62.6,77885,129.3,144252,12.6,2008,Somerset Hills Regional,Somerset,F. K-12 / 1801 - 3500,3,I,,1,Somerset
35,4820,37079589,21914302,20431983,811642,670677,5328922,4848526,4722988,3940893,3350731,1493264,0,1413695,28200,11.8,64536,75.6,72289,126.8,128849,12.4,2373,Somerville Boro,Somerset,F. K-12 / 1801 - 3500,3,FG,,1,Somerset
35,4850,6899702,4084738,3782118,199535,103085,1122839,782086,868916,757161,769985,27930,0,51665,106000,11.9,57815,64.8,59815,127.7,98940,12.7,460,South Bound Brook,Somerset,C. K-8 / 401 - 750,2,B,,1,Somerset
35,5470,37906188,22987833,22195247,579746,212840,7060387,6063434,3290280,2812070,4105721,2616998,0,187025,185241,8.7,77725,42.2,80570,143.8,128621,20,1716,Warren Twp,Somerset,D. K-8 / 751 +,2,I,,1,Somerset
35,5540,10988974,6414680,5697943,154629,562108,1936913,1110465,1340261,1141325,1157671,669661,0,104526,0,12.3,64720,90.6,84251,176.8,137925,16.3,706,Watchung Boro,Somerset,C. K-8 / 401 - 750,2,I,,1,Somerset
35,5550,35401610,19634669,18291418,583945,759306,5381412,4462250,4044942,3359364,4496119,1922749,0,1779541,0,12.9,79270,80.2,83813,117.1,146608,10.6,2046,Watchung Hills Regional,Somerset,H. 7-12 / 9-12,5,I,,1,Somerset
37,90,9479214,5714474,5304274,227800,182400,1702102,1192176,1045410,793875,890021,469829,0,115310,0,9.7,67039,59.9,60202,71.8,115080,8.6,496,Andover Reg,Sussex,C. K-8 / 401 - 750,2,FG,,1,Sussex
37,640,13777164,8236745,7986245,240900,9600,2427530,1976425,1516267,1180692,1458621,681721,0,94607,30000,9.7,62812,67.4,67702,140.5,112659,16.6,837,Byram Twp,Sussex,D. K-8 / 751 +,2,I,,1,Sussex
37,1560,9760135,6497098,6292677,169951,34470,1040794,949384,1066311,945476,1017146,493790,0,102642,32000,7.5,66901,51.9,72414,114.7,116006,17.6,534,Frankford Twp,Sussex,C. K-8 / 401 - 750,2,FG,,1,Sussex
37,1570,8899750,5256405,5096544,105161,54700,1331367,996942,1008673,857173,1173495,580274,0,115523,0,8.9,62055,61.1,84755,142.7,117736,18.5,461,Franklin Boro,Sussex,C. K-8 / 401 - 750,2,CD,,1,Sussex
37,1630,4759682,2333838,2110083,166210,57545,1002416,696425,523741,385091,813157,329810,0,75294,0,8,57561,50.2,45369,73.7,102500,10.6,241,Fredon Twp,Sussex,A. K-6,1,GH,,1,Sussex
37,1800,7508014,4634277,4483081,144610,6586,1035129,816836,916935,714787,854102,404428,0,60939,23000,10.6,76594,80.2,70344,144.3,127309,15.5,429,Green Twp,Sussex,C. K-8 / 401 - 750,2,I,,1,Sussex
37,1930,5753478,3466273,3292285,96488,77500,894341,648341,479609,322009,822777,395278,10000,68461,0,8.1,68650,43.9,64670,118.5,115630,17.4,232,Hamburg Boro,Sussex,B. K-8 / 0 - 400,2,DE,,1,Sussex
37,1980,6042796,3795919,3616066,153753,26100,907187,755674,620893,520193,673585,312988,0,44551,0,7.8,66793,93.7,39968,62.4,82650,8.7,289,Hampton Twp,Sussex,A. K-6,1,GH,,1,Sussex
37,2030,10566264,6538359,6195712,227243,115404,1465011,1157507,1190632,1006318,1282134,534724,0,90129,0,10.5,61301,115.4,74371,170.3,116472,17.7,722,Hardyston Twp,Sussex,C. K-8 / 401 - 750,2,FG,,1,Sussex
37,2165,18943827,10261088,9738039,341094,181955,3409708,3112790,1726672,1442178,2282127,1185669,0,1189401,0,10.9,87639,60.6,97437,91.5,126108,9.9,901,High Point Regional,Sussex,H. 7-12 / 9-12,5,DE,,1,Sussex
37,2240,32960691,18556171,17172176,778518,605477,5966115,5352398,3360894,3079221,3921017,2033223,0,1131919,0,10.1,83685,47.2,85575,95.9,132569,11.6,1536,Hopatcong,Sussex,E. K-12 / 0 - 1800,3,FG,,1,Sussex
37,2465,19263625,11851170,11320241,389029,141900,2149754,1900909,2106228,1799693,1923559,1045575,0,1145948,0,9.7,83040,81.6,84257,89,116435,10.3,1010,Kittatinny Regional,Sussex,H. 7-12 / 9-12,4,FG,,1,Sussex
37,2490,4108122,2457335,2316503,109864,30968,606783,508058,507742,361292,473282,229382,0,53418,3550,9.1,61120,51.8,63607,95,86700,12.3,232,Lafayette Twp,Sussex,B. K-8 / 0 - 400,2,GH,,1,Sussex
37,2615,13090228,6672653,6242953,292900,136800,2335272,2074372,1607069,1382642,1563752,613667,0,883723,106450,11.7,70250,68.2,71000,77.7,117651,7.8,800,Lenape Valley Regional,Sussex,H. 7-12 / 9-12,5,GH,,1,Sussex
37,3300,4681770,2953654,2744211,119493,89950,684770,481410,473592,417392,528162,282762,0,11187,0,8.9,65980,61.5,76240,82,83395,10.5,244,Montague Twp,Sussex,B. K-8 / 0 - 400,2,B,,1,Sussex
37,3590,25754698,15254974,14589984,473688,191302,3919200,3529764,3011090,2560085,2451312,1622321,0,1070236,0,10.7,66865,63.9,67165,153.4,130579,16.8,1543,Newton Town,Sussex,E. K-12 / 0 - 1800,3,CD,,1,Sussex
37,3840,4564364,2535453,2389018,139566,6869,802766,700829,539541,411786,616798,373745,0,66839,0,8.9,56250,64,53995,78.6,105025,9.9,248,Ogdensburg Boro,Sussex,B. K-8 / 0 - 400,2,FG,,1,Sussex
37,4650,2875334,1920453,1724847,149786,45820,378549,122250,318644,275187,243553,94469,8188,4270,0,8.5,61349,88.1,35558,141,115000,18.2,152,Sandyston-Walpack Twp,Sussex,A. K-6,1,FG,,1,Sussex
37,4960,54425021,32842837,31729459,856369,257009,8567350,7505545,5710442,4696923,5807353,3085870,0,1279409,55408,11.6,79115,78.2,88510,127.2,121146,12.6,3174,Sparta Twp,Sussex,F. K-12 / 1801 - 3500,3,I,,1,Sussex
37,5030,5395945,3111183,2967283,65303,78597,1112344,916588,675608,541652,459932,223538,0,36878,0,10.2,59283,52.5,57940,105,116962,12.3,316,Stanhope Boro,Sussex,B. K-8 / 0 - 400,2,GH,,1,Sussex
37,5040,5888710,3692770,3441689,165536,85545,832194,754504,624432,470607,695011,298506,0,41243,44100,8.9,69533,71.5,75411,81.7,96165,10.3,285,Stillwater Twp,Sussex,A. K-6,1,FG,,1,Sussex
37,5100,21404798,12966327,12330492,443131,192704,3653777,3302644,2218522,1760434,2253703,1089175,0,149124,64000,9.4,66170,44.1,83420,143.7,115000,18.5,1045,Sussex-Wantage Regional,Sussex,D. K-8 / 751 +,2,DE,,1,Sussex
37,5110,12789595,6704381,6244700,391481,68200,1653016,1514317,1862214,1493914,1712569,898469,0,751830,0,13.1,62000,90.4,77530,162.8,111474,14.2,810,Sussex County Vocational,Sussex,J. VOC,8,,,1,Sussex
37,5360,58265095,32411203,30365356,1030390,1015457,12202762,10844212,5274580,4620828,7016796,4269012,0,1321308,76000,10.8,79135,59.5,73875,140.4,125006,15.3,3083,Vernon Twp,Sussex,F. K-12 / 1801 - 3500,3,FG,,1,Sussex
37,5435,12142531,6824813,6585161,166615,73037,1807763,1467533,1285502,1017498,1396900,705525,0,827553,18000,10.4,88003,66.8,78915,85.7,109957,9.5,648,Wallkill Valley Regional,Sussex,H. 7-12 / 9-12,5,DE,,1,Sussex
39,310,44555241,27254249,26037550,588960,627739,6903673,6660248,4745201,3766335,3887252,2541023,0,1659993,74102,11.7,76154,52.2,85569,130.8,146094,13.7,2652,Berkeley Heights Twp,Union,F. K-12 / 1801 - 3500,3,I,,1,Union
39,850,29927962,18956138,17997354,311000,647784,4069938,3647360,3004861,2499311,2981339,977190,0,900636,214700,11.9,60232,72.4,69999,164.7,110347,16.1,2171,Clark Twp,Union,F. K-12 / 1801 - 3500,3,FG,,1,Union
39,980,58689517,35835931,34506619,792781,536531,9215586,8176926,6371177,5644753,5789126,3665726,0,1404670,0,11.7,66199,73.8,66199,161.8,124353,16,3907,Cranford Twp,Union,G. K-12 / 3501 +,3,I,,1,Union
39,1320,432065588,265418078,248086263,9247164,8084651,61776631,55364455,36748186,28170535,62379733,38794531,0,4165823,78030,12.8,80902,100.4,90096,274.9,125400,24.2,27430,Elizabeth City,Union,G. K-12 / 3501 +,3,A,1,1,Union
39,1710,5351063,2986992,2828207,153785,5000,782850,685360,728233,560150,782831,403548,0,67240,28869,11.8,56742,74.7,70567,159.1,105397,15.6,388,Garwood Boro,Union,B. K-8 / 0 - 400,2,DE,,1,Union
39,2190,46284710,27091186,25861956,964441,264789,7199343,6728673,5569173,4796523,5567750,4048172,0,772254,35000,11.5,66368,79.4,81318,125,124166,12.5,3077,Hillside Twp,Union,F. K-12 / 1801 - 3500,3,CD,,1,Union
39,2420,22058064,14017483,13490669,414232,112582,3357895,3141412,2116117,1631409,1815661,645681,0,714233,0,11.4,72398,68.3,75609,130.3,118500,13.3,1411,Kenilworth Boro,Union,E. K-12 / 0 - 1800,3,DE,,1,Union
39,2660,103821242,63353432,59980488,1460622,1912322,14481783,12709448,11620619,9639911,12788980,7428334,0,1543940,503660,10.9,65739,75.8,82835,134.7,131217,14.2,6126,Linden City,Union,G. K-12 / 3501 +,3,B,,1,Union
39,3470,9844481,6072941,5842236,193810,36895,1479022,1169959,1050742,889547,1115799,586950,0,125977,0,11,60422,83.1,61664,237.7,142996,24.2,743,Mountainside Boro,Union,C. K-8 / 401 - 750,2,I,,1,Union
39,3560,33164374,20197028,19176075,890145,130808,4635232,4194551,4214544,3306113,2837469,1956282,0,1219255,170407,13,70889,70.7,76161,178,139372,16.3,2381,New Providence Boro,Union,F. K-12 / 1801 - 3500,3,I,,1,Union
39,4160,120279824,66290038,64252824,1382786,654428,18519778,16392529,13760088,11026219,19824682,12478605,0,1227198,105202,13.1,73960,91.1,91100,191.1,133459,16.6,7688,Plainfield City,Union,G. K-12 / 3501 +,3,B,1,1,Union
39,4290,57177109,35393112,33704101,1169805,519206,9042345,7467139,5559978,4324398,5742016,3386897,0,1384850,0,11.6,70653,89.6,73201,159.4,125545,15.5,3797,Rahway City,Union,G. K-12 / 3501 +,3,CD,,1,Union
39,4540,47520072,29048300,27572868,834000,641432,7666537,6181674,5309292,4557498,4807890,2167789,0,684294,0,12.7,58125,82.1,61933,169.1,112404,15.4,2789,Roselle Boro,Union,F. K-12 / 1801 - 3500,3,B,,1,Union
39,4550,30854329,18618297,17834761,208830,574706,4538723,4283555,3172355,2619973,3468237,1684637,0,815961,0,11.7,68301,72.9,79290,136.2,123842,13.5,2023,Roselle Park Boro,Union,F. K-12 / 1801 - 3500,3,DE,,1,Union
39,4670,79239806,47918236,46064217,1185902,668117,13786211,10683140,6993360,5929220,8641930,5623186,0,1735553,35000,12.4,67072,98.2,68950,188.3,133817,17.1,5470,Scotch Plains-Fanwood Reg,Union,G. K-12 / 3501 +,3,I,,1,Union
39,5000,33412800,19126546,18488200,558901,79445,5192738,4111543,3131618,2633649,4555102,2453773,0,1092008,86590,13.6,71799,91.6,71853,140.2,118624,11.9,2231,Springfield Twp,Union,F. K-12 / 1801 - 3500,3,GH,,1,Union
39,5090,63578401,40922173,39094272,1491372,336529,8139079,7611570,6756097,6055937,6053399,3939403,0,1694532,643933,11.2,67621,72.2,69022,128.1,141237,13.2,4113,Summit City,Union,G. K-12 / 3501 +,3,I,,1,Union
39,5260,22082747,13432686,11921709,802177,708800,1398558,1312058,2786640,2383135,3821424,743794,0,387183,0,13.9,58813,158.3,59163,103.9,108000,8.1,1967,Union County Vocational,Union,J. VOC,8,,,1,Union
39,5290,109053274,66949052,63461535,2157448,1330069,17061705,16031371,10908731,8690307,12077062,8389244,0,1416498,828677,11,70849,72.7,74436,173.9,130495,18.1,7143,Union Twp,Union,G. K-12 / 3501 +,3,DE,,1,Union
39,5730,93428958,57079900,54340394,1670687,1068819,16679487,14554954,9889404,7885354,7667024,5127660,0,2113144,143460,12.7,78488,83.4,80291,214,141024,19.4,6356,Westfield Town,Union,G. K-12 / 3501 +,3,I,,1,Union
39,5810,2527477,1511511,1414461,57200,39850,469912,343249,239691,194616,263316,117216,5000,38047,0,11.8,55258,162.1,40259,83.5,106500,7.6,145,Winfield Twp,Union,B. K-8 / 0 - 400,2,B,,1,Union
41,30,6094167,3240822,2954162,222550,64110,931683,814133,856476,635111,893782,366169,0,85181,10000,12.8,58638,73.1,57962,141.3,98000,12.9,402,Allamuchy Twp,Warren,C. K-8 / 401 - 750,2,I,,1,Warren
41,70,3516378,2200068,2066524,53434,80110,529150,329530,410135,297680,367169,217189,0,9856,0,10.6,57615,154.7,45897,116,97205,11.7,205,Alpha Boro,Warren,B. K-8 / 0 - 400,2,B,,1,Warren
41,280,11595544,6467654,6142484,282775,42395,1636991,1421623,1538244,1279253,1396292,623431,0,551161,98000,10.4,60740,64.3,55240,106.3,107782,11.8,702,Belvidere Town,Warren,E. K-12 / 0 - 1800,3,DE,,1,Warren
41,400,7892773,4787204,4367581,304623,115000,1511573,1297323,768285,640685,765909,266909,0,40205,22000,8.1,60258,44.2,67219,76,103858,11.1,472,Blairstown Twp,Warren,A. K-6,1,FG,,1,Warren
41,1620,4659611,2778164,2643689,110475,24000,938072,730822,500128,421203,416815,234250,0,22459,0,8,61650,60.6,61500,70.7,96826,10,229,Franklin Twp,Warren,A. K-6,1,DE,,1,Warren
41,1670,2343085,1456746,1256937,85400,114409,289221,143851,279191,241739,311867,89749,0,5862,14000,12,56837,125,21135,140,140288,12.8,132,Frelinghuysen Twp,Warren,A. K-6,1,GH,,1,Warren
41,1785,12502804,7764871,7449772,197838,117261,1692026,1096729,1391942,1039186,1605677,745998,0,48288,35223,9.2,61650,82.1,60267,115,101880,13.9,723,Great Meadows Regional,Warren,C. K-8 / 401 - 750,2,GH,,1,Warren
41,1840,9680339,6502783,6131298,190673,180812,1381227,1164127,812957,590318,981302,469309,0,0,0,10.8,59555,66.9,62847,245.3,94083,26.3,745,Greenwich Twp,Warren,C. K-8 / 401 - 750,2,I,,1,Warren
41,1870,27917387,16594810,15506596,285254,802960,4359092,3731196,2810765,2156186,2882993,1075967,0,1266495,0,12.1,72565,84.4,75903,146.7,125481,13.8,1950,Hackettstown,Warren,F. K-12 / 1801 - 3500,3,DE,,1,Warren
41,2040,4969964,3110378,2837878,158500,114000,660555,512105,550054,282604,606736,255376,0,42241,60000,8.7,64115,56.2,54965,133.2,76875,17.6,251,Harmony Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,Warren
41,2250,3434252,1907703,1781804,72099,53800,585453,372003,416163,360918,488423,208223,5000,29718,0,8.5,63310,78.9,74316,71,72500,9.3,191,Hope Twp,Warren,B. K-8 / 0 - 400,2,FG,,1,Warren
41,2470,4117810,2414948,2206043,122105,86800,827663,743563,370554,286054,484398,178398,0,11495,25000,7.9,62091,42.8,47951,61.3,73688,9.2,191,Knowlton Twp,Warren,A. K-6,1,FG,,1,Warren
41,2790,10005918,6499861,6160064,156500,183297,1052118,891866,1137216,916314,1278955,788500,0,36911,0,13.6,71618,112.9,44895,253.7,94446,20.9,807,Lopatcong Twp,Warren,D. K-8 / 751 +,2,DE,,1,Warren
41,2970,8619469,5922943,5751168,90750,81025,1154571,1113001,874060,727666,653267,339814,0,0,0,10.7,70534,91.4,70637,196.6,107887,20.5,639,Mansfield Twp,Warren,A. K-6,1,FG,,1,Warren
41,3675,14526332,7979912,7199358,460657,319897,2111014,1520804,1953036,1685284,1553192,850595,0,928718,6420,10.5,63995,56.6,65648,104.5,131268,11.8,892,North Warren Regional,Warren,H. 7-12 / 9-12,4,FG,,1,Warren
41,3890,4551935,2317097,2177020,22490,117587,1468040,1284481,386517,342966,362011,115951,0,18270,0,9.2,53610,59.6,59680,141.5,122026,17.8,286,Oxford Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,Warren
41,4100,67851040,41140938,38172038,1533772,1435128,11041528,9405613,6618248,4740418,7339805,3351315,0,1605378,45175,11.6,73826,66,73826,167.1,117170,17,3624,Phillipsburg Town,Warren,G. K-12 / 3501 +,3,B,1,1,Warren
41,4200,5331840,3362356,3048604,147202,166550,791902,312757,535783,445948,626775,309918,0,14168,0,11.3,64065,127.2,51485,106,135000,10.2,301,Pohatcong Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,Warren
41,5450,1105968,696683,635783,9500,51400,56963,138,284823,222023,67500,0,0,0,0,1.9,68600,3.7,57425,16,137300,12.7,20,Warren Co Special Service,Warren,I. CSSD,7,,,1,Warren
41,5460,8910742,5137869,4849359,235610,52900,552301,540126,1737376,1248726,1180866,697031,0,261730,0,11.9,57539,75.1,60232,99.1,140608,9.6,513,Warren County Vocational,Warren,J. VOC,8,,,1,Warren
41,5465,31256225,17465373,16192625,290544,982204,4792460,3919178,3386781,2454627,3861888,2004646,0,1728965,0,11.9,77521,78.6,85498,139,110364,13.4,1869,Warren Hills Regional,Warren,H. 7-12 / 9-12,4,FG,,1,Warren
41,5480,7980445,4971327,4476227,146800,348300,1587765,1337665,558042,418242,863311,449181,0,0,0,10.4,68055,62.5,65050,115.8,100000,12.8,504,Washington Boro,Warren,A. K-6,1,DE,,1,Warren
41,5530,8120636,4446918,4227426,146292,73200,1621327,1372576,1045965,853850,929430,330074,0,42811,96680,9.6,66320,57.5,61240,112.5,117981,13.7,484,Washington Twp,Warren,A. K-6,1,GH,,1,Warren
41,5780,5760768,3505286,3398786,67000,39500,1076583,792894,557345,270545,563250,273650,0,30304,0,7.7,65000,40.6,75670,134,73088,20.6,274,White Twp,Warren,B. K-8 / 0 - 400,2,DE,,1,Warren
