GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,15875,68|79,17298,71|79,17827,69|77,765,761,787,
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,15659,65|79,16095,63|79,17817,68|77,2105,2075,2014,
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,13514,30|79,13152,20|79,12352,11|77,869,860,984,
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,13904,35|79,14464,36|79,15468,32|77,4556,4452,4362,
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,13080,23|79,14264,33|79,16050,37|77,1479,1376,1338,
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,13906,36|79,14206,31|79,16450,46|77,2733,2731,2669,
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,15557,64|79,15539,55|79,16195,43|77,977,984,1056,
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,13387,27|79,13882,30|79,14257,20|77,4229,4217,4240,
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,14248,39|79,14957,43|79,16652,51|77,799,769,762,
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,11086,6|79,11041,5|79,12500,12|77,977,985,993,
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,11008,5|79,11035,4|79,11319,4|77,1170,1206,1228,
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,11153,7|79,11490,9|79,11890,7|77,862,852,872,
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,12441,18|79,12809,17|79,13201,16|77,6534,6388,6675,
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,11792,11|79,12201,11|79,13582,18|77,856,856,859,
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,13487,29|79,13750,26|79,14261,21|77,859,834,856,
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,13765,34|79,13859,29|79,16110,41|77,3006,2954,2944,
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,13745,33|79,14236,32|79,16489,48|77,1408,1423,1368,
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,12680,20|79,13136,19|79,13803,19|77,913,907,955,
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,14303,41|79,14850,41|79,16425,45|77,833,849,851,
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,10697,3|79,10448,2|79,11940,8|77,983,1007,1005,
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,15335,59|79,16000,57|79,17604,66|77,1450,1402,1367,
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,14800,52|79,15534,54|79,16859,56|77,3325,3156,3023,
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,14705,51|79,15236,51|79,16772,54|77,1755,1689,1631,
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,20016,78|79,20459,76|79,22784,76|77,959,952,929,
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,14848,53|79,15142,49|79,16080,39|77,1060,1044,1085,
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,12164,15|79,12920,18|79,14461,23|77,1016,1017,1021,
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,10754,4|79,10653,3|79,11146,3|77,1633,1715,1794,
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,15723,67|79,16520,66|79,17918,71|77,3921,3840,3694,
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,15118,56|79,15397,53|79,16936,57|77,6148,6011,5977,
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,13284,26|79,13787,27|79,14713,26|77,849,847,845,
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,12834,21|79,13238,21|79,14695,25|77,5094,5010,4929,
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,13702,32|79,14280,34|79,15149,29|77,5149,5031,4931,
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,16730,75|79,17406,73|79,18119,72|77,1191,1175,1139,
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,12301,16|79,12779,16|79,15179,30|77,1211,1260,1188,
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,13543,31|79,13837,28|79,15110,28|77,972,964,943,
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,14920,54|79,14408,35|79,16748,52|77,1496,1503,1513,
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,15317,58|79,16015,59|79,16788,55|77,1158,1129,1132,
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,14613,50|79,15121,47|79,16129,42|77,1680,1637,1658,
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,16533,73|79,17348,72|79,17343,61|77,996,964,1019,
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,15370,60|79,16433,64|79,17427,63|77,990,967,940,
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,15275,57|79,15777,56|79,16768,53|77,1464,1456,1425,
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,11895,13|79,13497,23|79,12817,13|77,954,916,992,
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,16075,71|79,16566,67|79,17369,62|77,832,822,822,
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,16746,74|79,17289,70|79,18519,73|77,2363,2406,2354,
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,15471,62|79,16486,65|79,17630,67|77,2273,2198,2127,
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,14226,38|79,14795,39|79,16098,40|77,789,786,790,
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,12417,17|79,12490,13|79,13135,15|77,1029,1039,1045,
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,14313,42|79,14801,40|79,15836,34|77,898,889,886,
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,11340,9|79,11299,8|79,11368,5|77,876,910,920,
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,15447,61|79,16044,61|79,17269,60|77,1232,1203,1194,
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,12914,22|79,12421,12|79,13507,17|77,1065,1075,1127,
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,14476,46|79,15264,52|79,15762,33|77,958,948,976,
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,13091,24|79,13692,24|79,14281,22|77,1090,1078,1088,
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,15934,70|79,16897,69|79,17436,64|77,1557,1458,1525,
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,14487,47|79,15127,48|79,16019,36|77,900,911,901,
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,18954,77|79,19663,75|79,21529,75|77,1834,1778,1720,
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,14116,37|79,14709,38|79,16546,49|77,907,880,822,
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,16253,72|79,18435,74|79,20089,74|77,1155,1072,1047,
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,12621,19|79,11229,7|79,12021,9|77,829,846,809,
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,14604,,14755,,15575,,,,,
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,14135,,14473,,15397,,,,,
E. K-12 / 0 - 1800,,,5. State average - All operating types,14736,,14940,,15714,,,,,
E. K-12 / 0 - 1800,,,6. State median - All operating types,14490,,14813,,15552,,,,,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,13227,15|50,13300,14|49,14401,19|49,1090,1103,1095,
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,13858,24|50,14796,26|49,15203,23|49,1192,1163,1170,
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,16944,40|50,18181,42|49,17778,40|49,987,964,1029,
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,11551,2|50,11309,1|49,13184,9|49,1733,1768,1844,
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,12843,12|50,13087,12|49,12982,7|49,1619,1635,1750,
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,18849,47|50,19008,44|49,21566,47|49,1266,1210,1180,
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,18443,46|50,19548,45|49,20505,45|49,1754,1717,1700,
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,14759,29|50,14778,25|49,15656,26|49,1683,1716,1698,
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,15202,35|50,15456,32|49,16758,35|49,1577,1584,1571,
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,10741,1|50,11582,2|49,12037,2|49,1292,1281,1303,
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,12420,7|50,12986,9|49,12639,3|49,1182,1178,1260,
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,17420,42|50,17592,40|49,19084,43|49,1686,1726,1718,1
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,12518,9|50,13016,10|49,12836,6|49,1639,1593,1657,
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,13156,14|50,13573,17|49,14330,16|49,944,936,952,
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,12630,10|50,12964,7|49,14027,14|49,1393,1404,1447,
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,13150,13|50,13339,15|49,13543,10|49,1548,1545,1573,
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,13477,18|50,13897,20|49,14308,15|49,1289,1296,1313,
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,12430,8|50,13361,16|49,14332,17|49,385,384,394,
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,17625,44|50,18600,43|49,17395,39|49,859,825,960,
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,13558,20|50,14179,21|49,15116,22|49,1652,1614,1634,
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,11904,4|50,11612,3|49,11670,1|49,1431,1445,1485,
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,14773,30|50,14828,27|49,15999,31|49,1163,1144,1217,
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,14992,34|50,16322,36|49,15900,29|49,1406,1359,1400,
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,13813,23|50,14243,22|49,15553,25|49,1524,1503,1510,
E. K-12 / 0 - 1800,HUDSON,2210,HOBOKEN CITY,21505,N.A.,21402,N.A.,23521,48|49,1872,1934,1951,1
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,13274,16|50,13205,13|49,13755,12|49,1328,1372,1411,
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,16549,39|50,17377,39|49,18510,42|49,944,938,964,
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,11561,3|50,11967,4|49,12798,5|49,1159,1132,1108,
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,14920,32|50,14939,29|49,15869,28|49,1581,1600,1624,
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,12229,5|50,12606,5|49,12676,4|49,1077,1063,1064,
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,12823,11|50,12835,6|49,13704,11|49,1762,1780,1771,
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,21306,49|50,21789,49|49,24866,49|49,1499,1514,1367,1
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,14806,31|50,14703,23|49,15426,24|49,1073,1059,1079,
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,13739,22|50,13856,19|49,14593,20|49,1599,1580,1541,
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,17083,41|50,17103,38|49,17057,36|49,1308,1353,1401,
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,15846,37|50,15685,33|49,17216,38|49,1145,1156,1183,
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,19921,48|50,20421,47|49,21077,46|49,1556,1534,1534,
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,14484,28|50,15104,31|49,16514,34|49,1488,1430,1366,
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,15459,36|50,16204,35|49,16439,33|49,846,822,851,
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,15923,38|50,16669,37|49,17844,41|49,1702,1671,1624,
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,14410,27|50,14746,24|49,15934,30|49,1695,1689,1660,
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,14031,26|50,13776,18|49,14371,18|49,1668,1713,1672,
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,17560,43|50,17794,41|49,17201,37|49,1159,1144,1225,1
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,13356,17|50,12984,8|49,13803,13|49,1591,1596,1509,
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,12265,6|50,13046,11|49,13183,8|49,1426,1420,1442,
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,18006,45|50,19878,46|49,20124,44|49,1672,1600,1605,
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,14989,33|50,15807,34|49,16343,32|49,1557,1555,1571,
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,13514,19|50,14852,28|49,14968,21|49,1414,1412,1449,
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,13946,25|50,14965,30|49,15671,27|49,772,747,747,
F. K-12 / 1801 - 3500,,,1. State average - Operating Type K-12,14604,,14755,,15575,,,,,
F. K-12 / 1801 - 3500,,,2. State median - Operating Type K-12,14135,,14473,,15397,,,,,
F. K-12 / 1801 - 3500,,,5. State average - All operating types,14736,,14940,,15714,,,,,
F. K-12 / 1801 - 3500,,,6. State median - All operating types,14490,,14813,,15552,,,,,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,15578,56|69,15591,55|71,16500,56|71,1946,1843,1836,
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,11987,8|69,12574,11|71,13170,12|71,2957,2938,3090,
F. K-12 / 1801 - 3500,BERGEN,990,CRESSKILL BORO,13669,N.A.,14016,N.A.,14477,28|71,1777,1799,1794,
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13686,30|69,13821,26|71,15212,40|71,2579,2552,2488,
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,10480,1|69,10439,2|71,11498,3|71,2531,2533,2502,
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,16773,65|69,16879,68|71,17715,65|71,3090,3104,3112,
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,15793,59|69,16052,60|71,16843,59|71,2409,2434,2459,
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,12855,14|69,13626,24|71,14011,21|71,1870,1859,1866,
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,14313,41|69,15155,50|71,16305,53|71,1825,1821,1846,
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,11600,6|69,11771,5|71,11688,4|71,3227,3202,3346,
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,13500,25|69,14436,38|71,14232,23|71,2390,2385,2432,
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,16198,63|69,16271,64|71,18329,67|71,3067,2970,2918,
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,14797,48|69,14715,44|71,15502,43|71,1979,1990,2021,
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,15914,61|69,16970,69|71,19007,70|71,2878,2831,2794,
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,13673,28|69,14322,35|71,13760,17|71,2337,2403,2418,
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,13711,31|69,13967,28|71,14517,29|71,2500,2466,2525,
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,15058,50|69,15474,52|71,17352,63|71,2736,2734,2758,
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,14208,38|69,12753,14|71,13268,13|71,2217,2493,2579,
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,14389,42|69,14478,41|71,15414,42|71,2413,2439,2503,
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,12225,11|69,12288,9|71,12922,10|71,2979,3020,3018,
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,13070,19|69,13857,27|71,14277,24|71,2233,2185,2246,
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,15284,54|69,14787,46|71,15741,47|71,1873,1946,1938,
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,16925,66|69,15871,58|71,18785,68|71,2110,2239,2106,1
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,13355,22|69,13547,22|71,14459,27|71,2101,2084,2080,
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,11828,7|69,12159,8|71,12461,8|71,2609,2661,2729,
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,12393,12|69,12074,7|71,12293,7|71,2639,2762,2910,
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,14726,47|69,14813,47|71,15154,38|71,1939,1894,1961,
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,13067,18|69,13470,20|71,12994,11|71,2469,2484,2601,
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,15717,58|69,15954,59|71,17869,66|71,2145,2125,2154,
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,13725,32|69,12954,15|71,14840,34|71,2644,2874,2617,
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,13750,33|69,14281,34|71,14607,31|71,1908,1893,1917,
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,12938,15|69,13328,19|71,12843,9|71,2172,2142,2310,
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,14007,35|69,14449,40|71,15076,36|71,2165,2101,2169,
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,12473,13|69,13097,16|71,13852,19|71,3016,2951,2949,
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,16335,64|69,16185,63|71,15083,37|71,2065,2113,2248,1
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,14227,40|69,14677,43|71,15524,44|71,2181,2110,2086,
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,11142,4|69,11255,3|71,11951,5|71,2937,2981,2972,
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,13271,21|69,13155,17|71,13896,20|71,2150,2230,2279,
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,13658,27|69,14409,36|71,15287,41|71,2079,2063,2052,
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,13764,N.A.,14443,N.A.,15887,50|71,3576,3523,3379,
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,10661,3|69,11284,4|71,11375,2|71,2274,2207,2328,
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,30977,69|69,30264,71|71,30102,71|71,1949,1900,1961,1
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,14217,39|69,14937,49|71,15850,49|71,3033,2884,3008,
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,15846,60|69,16686,67|71,17315,62|71,3027,2966,3002,
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,13683,29|69,14026,30|71,14377,26|71,2331,2296,2313,
F. K-12 / 1801 - 3500,MONMOUTH,5420,WALL TWP,15639,N.A.,16139,N.A.,16867,60|71,3641,3597,3589,
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,10602,2|69,10115,1|71,10444,1|71,3169,3216,3346,
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,14878,49|69,15729,56|71,16708,58|71,3203,3127,3052,
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,15642,57|69,16137,61|71,16455,55|71,2010,1964,1992,
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,14629,46|69,14845,48|71,15592,46|71,2528,2568,2622,
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,13790,34|69,14159,33|71,16270,52|71,2234,2169,2123,
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,13037,17|69,13590,23|71,14713,32|71,3180,3127,3169,
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,14557,45|69,14739,45|71,15529,45|71,2974,2941,2917,
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,12062,10|69,12496,10|71,13434,14|71,2785,2739,2728,
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,14010,36|69,14113,31|71,14585,30|71,2317,2329,2330,
F. K-12 / 1801 - 3500,PASSAIC,5650,WEST MILFORD TWP,16119,N.A.,16470,65|71,17579,64|71,3600,3484,3469,
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,13026,16|69,13278,18|71,13456,15|71,2287,2206,2345,
F. K-12 / 1801 - 3500,SOMERSET,490,BOUND BROOK BORO,11511,N.A.,11888,6|71,12193,6|71,1802,1836,1890,
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,14443,43|69,15398,51|71,15774,48|71,3287,3181,3252,
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,15079,51|69,15745,57|71,16399,54|71,2038,2003,1991,
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,13849,26|69,14125,32|71,15179,39|71,2386,2404,2399,
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,15334,55|69,15588,53|71,16586,57|71,3306,3269,3251,
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,17591,67|69,18091,70|71,18876,69|71,3316,3186,3068,
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,15147,53|69,15588,53|71,16180,51|71,2666,2671,2656,
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,12057,9|69,12598,12|71,13761,18|71,2336,2288,2226,
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,14162,37|69,14420,37|71,14788,33|71,3084,3041,3090,
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,13358,23|69,12709,13|71,13725,16|71,2342,2383,2370,
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,15128,52|69,16655,66|71,17207,61|71,2757,2710,2747,
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,14492,44|69,14509,42|71,15009,35|71,1982,2019,2012,
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,13447,24|69,13719,25|71,14302,25|71,2293,2270,2317,
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,13256,20|69,13515,21|71,14069,22|71,1899,1927,1967,
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,14604,,14755,,15575,,,,,
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,14135,,14473,,15397,,,,,
G. K-12 / 3501 +,,,5. State average - All operating types,14736,,14940,,15714,,,,,
G. K-12 / 3501 +,,,6. State median - All operating types,14490,,14813,,15552,,,,,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,19422,02|103,16594,90|103,18288,93|101,7106,7118,6960,
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,12986,23|103,13908,36|103,14835,38|101,7489,7349,7312,
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,10465,1|103,10746,1|103,11261,1|101,3585,3627,3675,
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,17552,95|103,18627,96|103,19003,96|101,3882,3770,3672,1
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,15584,N.A.,15011,56|103,16196,64|101,3405,3502,3520,
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,15444,74|103,15461,68|103,16348,70|101,4717,4777,4834,
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,14069,46|103,14270,46|103,14849,39|101,3728,3705,3729,
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,15793,83|103,16583,89|103,16786,73|101,4986,4886,4944,1
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,15011,64|103,15078,60|103,16264,66|101,5612,5650,5592,
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,16537,91|103,17094,92|103,18826,94|101,3934,3894,3857,
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,14249,51|103,14236,41|103,15119,44|101,5650,5655,5683,
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,20472,03|103,19421,99|103,19922,98|101,3604,3604,3704,
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,15187,69|103,15617,71|103,17049,81|101,3610,3607,3604,
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,12805,19|103,13262,25|103,14087,22|101,3994,3931,3862,
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,14583,56|103,15282,64|103,16494,72|101,3927,3908,3832,
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,17823,97|103,18720,97|103,20077,100|101,5081,5022,5023,1
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,14412,53|103,14403,48|103,15133,45|101,3740,3664,3620,
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,19156,01|103,21789,101|103,23802,101|101,11253,8974,8261,1
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,13204,26|103,13448,31|103,14746,36|101,11244,11141,11058,
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,13549,37|103,13449,32|103,16262,65|101,5054,4995,4797,
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,14753,59|103,14835,53|103,16421,71|101,4839,4825,4894,
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,14573,55|103,14241,42|103,15943,60|101,5645,5756,5626,1
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,15033,65|103,15070,58|103,15844,58|101,5779,5664,5616,1
