GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
K. CHARTER,ESSEX,7730,ROBERT TREAT ACADEMY CHAR,14698,62|85,14353,53|88,11033,36|92,599,625,650,
K. CHARTER,ESSEX,7735,MARIA VARISCO ROGERS CHAR,15725,72|85,16489,76|88,15122,89|92,486,486,486,
K. CHARTER,ESSEX,8065,UNIVERSITY HEIGHTS CHARTE,17736,82|85,16798,80|88,12639,63|92,468,543,575,
K. CHARTER,HUDSON,6030,THE ETHICAL COMMUNITY CHA,10081,6|85,10222,11|88,8947,12|92,275,308,340,
K. CHARTER,HUDSON,6036,HOBOKEN DUAL LANGUAGE CHA,10732,13|85,10329,12|88,8677,8|92,244,287,336,
K. CHARTER,HUDSON,6064,DR LENA EDWARDS ACADEMIC,12054,25|85,13321,42|88,10211,21|92,377,375,386,
K. CHARTER,HUDSON,6068,M.E.T.S. CHARTER SCHOOL,10572,10|85,11564,21|88,11213,41|92,480,523,476,
K. CHARTER,HUDSON,6082,BELOVED COMMUNITY CHARTER,10797,15|85,10075,9|88,10379,24|92,470,596,713,
K. CHARTER,HUDSON,6093,JERSEY CITY GLOBAL CS,10002,5|85,9577,5|88,7838,5|92,160,233,309,
K. CHARTER,HUDSON,6103,EMPOWERMENT ACADEMY CHART,,N.R.,,N.R.,7744,4|92,,,188,
K. CHARTER,HUDSON,6184,GREAT FUTURES CHARTER SCH,,N.R.,9448,4|88,9197,14|92,,123,250,
K. CHARTER,HUDSON,6420,ELYSIAN CHARTER SCHOOL,13861,47|85,14111,50|88,12896,67|92,288,288,288,
K. CHARTER,HUDSON,6720,HOBOKEN CHARTER SCHOOL,15942,75|85,14976,61|88,13861,80|92,277,285,290,
K. CHARTER,HUDSON,6910,JERSEY CITY COMMUNITY CHA,10498,9|85,10475,13|88,8894,11|92,579,579,571,
K. CHARTER,HUDSON,6915,JERSEY CITY GOLDEN DOOR C,11577,18|85,11412,18|88,9551,17|92,480,494,500,
K. CHARTER,HUDSON,7115,LEARNING COMMUNITY CHARTE,10468,8|85,10114,10|88,7541,2|92,536,537,585,
K. CHARTER,HUDSON,7830,SOARING HEIGHTS,11393,17|85,11193,16|88,9983,19|92,228,237,237,
K. CHARTER,HUDSON,8060,UNIVERSITY ACADEMY CHARTE,13478,42|85,14395,54|88,11659,47|92,413,415,420,
K. CHARTER,MERCER,6017,FOUNDATION ACADEMY CHARTE,14373,57|85,12770,34|88,11266,43|92,526,757,882,
K. CHARTER,MERCER,6025,PAUL ROBESON CHARTER SCHO,15577,71|85,16032,70|88,12172,55|92,361,370,373,
K. CHARTER,MERCER,6182,INTERNATIONAL ACADEMY OF,,N.R.,9374,3|88,9363,16|92,,352,450,
K. CHARTER,MERCER,6183,TRENTON STEM-TO-CIVICS CH,,N.R.,12600,32|88,11694,49|92,,100,200,
K. CHARTER,MERCER,6810,INTERNATIONAL CHARTER SCH,14012,52|85,13862,47|88,11702,50|92,90,90,90,
K. CHARTER,MERCER,7500,PACE CHARTER SCHOOL OF HA,12184,27|85,12879,36|88,9983,19|92,147,219,240,
K. CHARTER,MERCER,7540,PRINCETON CHARTER SCHOOL,14525,58|85,15459,67|88,12981,69|92,344,347,346,
K. CHARTER,MERCER,8140,THE VILLAGE CHARTER SCHOO,12581,33|85,13307,41|88,12190,56|92,359,355,360,
K. CHARTER,MIDDLESEX,6032,ACADEMY FOR URBAN LEADERS,10677,12|85,12058,24|88,12426,60|92,392,381,394,
K. CHARTER,MIDDLESEX,6041,HATIKVAH INTERNATIONAL CH,11667,20|85,11921,23|88,10704,29|92,269,299,336,
K. CHARTER,MIDDLESEX,6635,GREATER BRUNSWICK CHARTER,12771,36|85,31610,85|88,11665,48|92,378,382,387,
K. CHARTER,MONMOUTH,6010,ACADEMY CHARTER HIGH SCHO,16449,78|85,16162,73|88,13816,79|92,194,188,199,
K. CHARTER,MONMOUTH,6740,HOPE ACADEMY CHARTER SCHO,13595,43|85,13054,37|88,11943,53|92,204,204,207,
K. CHARTER,MONMOUTH,7720,RED BANK CHARTER SCHOOL,14610,61|85,15129,63|88,10837,33|92,179,178,200,
K. CHARTER,MORRIS,8050,UNITY CHARTER SCHOOL,13695,45|85,14342,52|88,12354,59|92,194,203,220,
K. CHARTER,PASSAIC,6021,COMMUNITY CHARTER SCHOOL,13016,39|85,12813,35|88,11380,45|92,694,796,875,
K. CHARTER,PASSAIC,6079,JOHN P. HOLLAND CHARTER S,14341,56|85,14797,58|88,12714,65|92,190,195,197,
K. CHARTER,PASSAIC,6080,PASSAIC ARTS AND SCIENCE,12657,34|85,12284,27|88,11442,46|92,474,531,732,
K. CHARTER,PASSAIC,6096,PATERSON ARTS AND SCIENCE,11770,22|85,13150,40|88,11168,38|92,322,418,478,
K. CHARTER,PASSAIC,6230,CLASSICAL ACADEMY CHARTER,8609,1|85,8834,2|88,9755,18|92,113,116,118,
K. CHARTER,PASSAIC,7503,PATERSON CHARTER SCHOOL F,14154,55|85,14627,57|88,11364,44|92,1034,1048,1065,
K. CHARTER,SOMERSET,6018,CENTRAL JERSEY COLLEGE PR,13041,40|85,14056,49|88,11175,40|92,300,311,410,
K. CHARTER,SOMERSET,6081,THOMAS EDISON ENERGYSMART,8877,3|85,10038,8|88,8395,7|92,252,294,336,
K. CHARTER,SUSSEX,7850,SUSSEX COUNTY TECHNOLOGY,12490,32|85,12599,31|88,12301,58|92,225,224,225,
K. CHARTER,UNION,6033,THE BARACK OBAMA GREEN CH,14845,64|85,14857,59|88,12883,66|92,204,225,231,
K. CHARTER,UNION,6101,COLLEGE ACHIEVE CENTRAL C,,N.R.,,N.R.,9177,13|92,,,341,
K. CHARTER,UNION,7600,THE QUEEN CITY ACADEMY CH,12238,29|85,12228,26|88,11839,52|92,251,247,322,
K. CHARTER,UNION,8010,UNION COUNTY TEAMS CHARTE,13939,49|85,12663,33|88,11018,35|92,316,337,380,
K. CHARTER,WARREN,7727,RIDGE AND VALLEY CHARTER,11682,21|85,12338,29|88,13985,82|92,123,124,108,
