cds,fiscal_year,student_count
155870,2024-2025,11715
170220,2024-2025,516769
171200,2024-2025,20405
171850,2024-2025,70653
172060,2024-2025,130427
172210,2024-2025,187825
172295,2024-2025,97542.5
172390,2024-2025,1551154
172410,2024-2025,302643
173610,2024-2025,365392.5
174730,2024-2025,102866.5
175240,2024-2025,683023
175580,2024-2025,61963
175670,2024-2025,419573
190020,2024-2025,18986
190370,2024-2025,16379
190430,2024-2025,5423
190670,2024-2025,3102
190910,2024-2025,12512.5
190920,2024-2025,52849.5
191040,2024-2025,18128
191050,2024-2025,30250
191160,2024-2025,15301
191376,2024-2025,33990
191510,2024-2025,149523
191600,2024-2025,12144
191680,2024-2025,5170
191740,2024-2025,6083
191970,2024-2025,6600
192140,2024-2025,14707
192220,2024-2025,22572
192300,2024-2025,108278.5
192308,2024-2025,20575.5
192450,2024-2025,14751
192590,2024-2025,4642
192600,2024-2025,23562
193180,2024-2025,3828
193660,2024-2025,86449
194350,2024-2025,63800
195180,2024-2025,21681
195270,2024-2025,20922
211245,2024-2025,258533
211430,2024-2025,180257
211950,2024-2025,623749.5
212280,2024-2025,151327
212580,2024-2025,178992
213105,2024-2025,28088.5
214255,2024-2025,176825
215210,2024-2025,917042.5
215510,2024-2025,133523.5
215715,2024-2025,406307
230750,2024-2025,210617
230970,2024-2025,29914.5
231140,2024-2025,68981
231170,2024-2025,393805.5
231290,2024-2025,805095.5
232110,2024-2025,10692
232150,2024-2025,79420
232370,2024-2025,48477
233120,2024-2025,102751
233140,2024-2025,102338.5
233150,2024-2025,83908
233220,2024-2025,53702
233290,2024-2025,302665
233530,2024-2025,536937.5
233620,2024-2025,308462
233845,2024-2025,377102
234090,2024-2025,578864
234130,2024-2025,343596
234660,2024-2025,301697
234830,2024-2025,57332
234860,2024-2025,360745
234910,2024-2025,173415
234920,2024-2025,127061
234970,2024-2025,51271
235850,2024-2025,694485
250050,2024-2025,715
250100,2024-2025,99280.5
250130,2024-2025,9936
250180,2024-2025,4675
250270,2024-2025,23540
250500,2024-2025,13673
250560,2024-2025,29645
250945,2024-2025,43813
251000,2024-2025,9141
251260,2024-2025,48059
251440,2024-2025,42020
251490,2024-2025,7194
251640,2024-2025,86218
251650,2024-2025,465921.5
251660,2024-2025,154660
252105,2024-2025,120252
252120,2024-2025,11092.5
252160,2024-2025,6039
252230,2024-2025,126115
252290,2024-2025,260997
252320,2024-2025,2453
252400,2024-2025,74107
252430,2024-2025,42548
252720,2024-2025,30596.5
252770,2024-2025,276012
252920,2024-2025,210364
252930,2024-2025,34144
253030,2024-2025,205848.5
253040,2024-2025,179355
253160,2024-2025,396357.5
253200,2024-2025,71918
253250,2024-2025,9218
253260,2024-2025,74800
253270,2024-2025,43686.5
253500,2024-2025,20322.5
253510,2024-2025,165297
253810,2024-2025,149385.5
253830,2024-2025,23551
254360,2024-2025,73392
254365,2024-2025,54868
254520,2024-2025,5648.5
254570,2024-2025,38214
254580,2024-2025,37026
254680,2024-2025,1320
254690,2024-2025,5753
254760,2024-2025,23314.5
254770,2024-2025,19899
254840,2024-2025,6028
254980,2024-2025,6842
254990,2024-2025,17380
255185,2024-2025,63415
255230,2024-2025,37389
255310,2024-2025,72094
255420,2024-2025,143165
255640,2024-2025,23584
255645,2024-2025,160
270450,2024-2025,57964.5
270460,2024-2025,26653
270630,2024-2025,44665.5
270785,2024-2025,156986.5
270820,2024-2025,46205.5
271090,2024-2025,76098
271110,2024-2025,167645.5
271190,2024-2025,43736
271530,2024-2025,41492
271990,2024-2025,57838
272000,2024-2025,57057
272010,2024-2025,16269
272380,2024-2025,115742
272460,2024-2025,73474.5
272650,2024-2025,57238.5
272870,2024-2025,108075
273090,2024-2025,21296
273100,2024-2025,34056
273240,2024-2025,25003
273340,2024-2025,154055
273365,2024-2025,51513
273370,2024-2025,123618
273380,2024-2025,39935.5
273385,2024-2025,269131.5
273410,2024-2025,24563
273450,2024-2025,223272.5
273460,2024-2025,45331
273520,2024-2025,13827
273950,2024-2025,333294.5
274000,2024-2025,38874
274080,2024-2025,90915
274330,2024-2025,193517.5
274440,2024-2025,19085
274480,2024-2025,25888.5
274490,2024-2025,109967
274560,2024-2025,150579
275380,2024-2025,15400
275520,2024-2025,89265
275660,2024-2025,92757.5
275770,2024-2025,39204
290185,2024-2025,165605
290210,2024-2025,2596
290230,2024-2025,2772
290320,2024-2025,104885
290530,2024-2025,381969.5
290770,2024-2025,106540.5
291150,2024-2025,6292
292350,2024-2025,6226
292360,2024-2025,356928
292480,2024-2025,176836
292500,2024-2025,25415.5
292520,2024-2025,280060
292550,2024-2025,5159
292690,2024-2025,66880
292760,2024-2025,7975
292940,2024-2025,135630
292980,2024-2025,308
293790,2024-2025,54956
293800,2024-2025,6193
293820,2024-2025,43120
294105,2024-2025,76087
294190,2024-2025,50347
294210,2024-2025,118250
294220,2024-2025,21241
294710,2024-2025,8547
294720,2024-2025,1331
294950,2024-2025,107750.5
295020,2024-2025,112068
295190,2024-2025,695810.5
295220,2024-2025,14201
310420,2024-2025,40337
310900,2024-2025,590964
311920,2024-2025,51238
312100,2024-2025,107184
312510,2024-2025,38956.5
312700,2024-2025,42493
313640,2024-2025,28842
313970,2024-2025,686202
313980,2024-2025,47212
313990,2024-2025,51766
313995,2024-2025,180334
314010,2024-2025,1551632.5
314230,2024-2025,75526
314270,2024-2025,44132
314400,2024-2025,46475
315200,2024-2025,41178.5
315440,2024-2025,41052
315570,2024-2025,349184
315650,2024-2025,137027
315690,2024-2025,58377
330060,2024-2025,18854
331340,2024-2025,9542.5
331350,2024-2025,6666
332800,2024-2025,7766
332950,2024-2025,7029
333860,2024-2025,15136
334070,2024-2025,115335
334075,2024-2025,86273
334150,2024-2025,69096.5
334280,2024-2025,15301
334630,2024-2025,60830
334640,2024-2025,27021.5
335320,2024-2025,19404
335910,2024-2025,57464
350240,2024-2025,30904.5
350350,2024-2025,208521.5
350490,2024-2025,105627.5
350510,2024-2025,87934
350555,2024-2025,364045
351610,2024-2025,408727
351810,2024-2025,49324
352170,2024-2025,329659
353000,2024-2025,90035
353210,2024-2025,803
353320,2024-2025,196861.5
353670,2024-2025,202785
354510,2024-2025,4675
354810,2024-2025,18221.5
354815,2024-2025,67958
354820,2024-2025,75256.5
354850,2024-2025,28842
355470,2024-2025,73810
355540,2024-2025,30063
355550,2024-2025,59389
370090,2024-2025,28842
370520,2024-2025,2684
370640,2024-2025,37136
371560,2024-2025,19833
371570,2024-2025,23221
371630,2024-2025,8129
371800,2024-2025,25113
371930,2024-2025,11011
371980,2024-2025,14278
372030,2024-2025,26851
372165,2024-2025,35068
372240,2024-2025,75119
372465,2024-2025,34320
372490,2024-2025,9812
372615,2024-2025,31911
373300,2024-2025,17231.5
373590,2024-2025,61407.5
373840,2024-2025,11990
374650,2024-2025,6215
374960,2024-2025,145596
375030,2024-2025,14377
375040,2024-2025,11990
375100,2024-2025,52646
375110,2024-2025,26004
375360,2024-2025,137434
375435,2024-2025,29029
390310,2024-2025,85365.5
390850,2024-2025,96360
390980,2024-2025,165874.5
391320,2024-2025,1513957.5
391710,2024-2025,22880
392190,2024-2025,157162.5
392420,2024-2025,67023
392660,2024-2025,322899.5
393470,2024-2025,43956
393560,2024-2025,103246
394160,2024-2025,677369
394290,2024-2025,213295.5
394540,2024-2025,161056.5
394550,2024-2025,99198
394670,2024-2025,253088
395000,2024-2025,99363
395090,2024-2025,183700
395260,2024-2025,68216.5
395290,2024-2025,379610
395730,2024-2025,263400.5
395810,2024-2025,8140
410030,2024-2025,25872
410070,2024-2025,13937
410280,2024-2025,16445
410400,2024-2025,16824.5
411620,2024-2025,8635
411670,2024-2025,5505.5
411785,2024-2025,42240
411840,2024-2025,42053
411870,2024-2025,81257
412020,2024-2025,3679.5
412040,2024-2025,11544.5
412250,2024-2025,8481
412470,2024-2025,8547
412790,2024-2025,49945.5
412970,2024-2025,28688
413675,2024-2025,28996
413890,2024-2025,15510
414100,2024-2025,149974
414200,2024-2025,20394
415460,2024-2025,14861
415465,2024-2025,68310
415480,2024-2025,25960
415530,2024-2025,18557
415780,2024-2025,16230.5
10010,2025-2026,47355
10110,2025-2026,355828
10120,2025-2026,75427
10570,2025-2026,18425
10590,2025-2026,74404
10960,2025-2026,3091
11300,2025-2026,28776
11310,2025-2026,360426
11410,2025-2026,11594
11540,2025-2026,22869
11690,2025-2026,154748
11790,2025-2026,152537
11940,2025-2026,140063
11960,2025-2026,132792
12680,2025-2026,36245
12780,2025-2026,1771
12910,2025-2026,57068
13020,2025-2026,15114
13480,2025-2026,27115
13720,2025-2026,41723
14180,2025-2026,218119
14240,2025-2026,7645
14800,2025-2026,33726
15350,2025-2026,29095
15760,2025-2026,10615
30040,2025-2026,38236
30080,2025-2026,7733
30290,2025-2026,103086.5
30300,2025-2026,179316.5
30440,2025-2026,69855.5
30740,2025-2026,25135
30745,2025-2026,28253.5
30890,2025-2026,141999
30930,2025-2026,54087
30990,2025-2026,77896.5
31070,2025-2026,33627
31130,2025-2026,118310.5
31230,2025-2026,39259
31270,2025-2026,57563
31345,2025-2026,136845.5
31360,2025-2026,48020.5
31370,2025-2026,163405
31380,2025-2026,19756
31450,2025-2026,259611
31470,2025-2026,116721
31550,2025-2026,192852
31580,2025-2026,50820
31700,2025-2026,263642.5
31760,2025-2026,113905
31860,2025-2026,291142.5
32050,2025-2026,27907
32080,2025-2026,78111
32090,2025-2026,21967
32180,2025-2026,51386.5
32200,2025-2026,36080
32620,2025-2026,71005
32710,2025-2026,58800.5
32740,2025-2026,172881.5
32860,2025-2026,128782.5
32900,2025-2026,122947
33060,2025-2026,63085
33170,2025-2026,41541.5
33330,2025-2026,44759
33350,2025-2026,22308
33550,2025-2026,92994
33600,2025-2026,100765.5
33700,2025-2026,39644
33710,2025-2026,95793.5
33730,2025-2026,24376
33740,2025-2026,26851
33760,2025-2026,60071
33850,2025-2026,33682
33870,2025-2026,36883
33910,2025-2026,96646
33930,2025-2026,163702
33940,2025-2026,53245.5
33960,2025-2026,75999
34300,2025-2026,82467
34310,2025-2026,100848
34370,2025-2026,69652
34380,2025-2026,93280
34390,2025-2026,238986
34405,2025-2026,72424
34410,2025-2026,51832
34430,2025-2026,45661
34470,2025-2026,27461.5
34500,2025-2026,1067
34600,2025-2026,115016
34610,2025-2026,88220
34620,2025-2026,12749
34870,2025-2026,16698
35150,2025-2026,194040
35160,2025-2026,154924
35170,2025-2026,308
35330,2025-2026,47916
35410,2025-2026,70158
35430,2025-2026,64262
35755,2025-2026,127204
35830,2025-2026,57607
35880,2025-2026,32472
35920,2025-2026,90937
50200,2025-2026,4411
50380,2025-2026,21219
50475,2025-2026,102454
50600,2025-2026,82599
50610,2025-2026,87219
50620,2025-2026,173877
50830,2025-2026,30118
50840,2025-2026,139447
51030,2025-2026,23094.5
51060,2025-2026,141564.5
51250,2025-2026,27742
51280,2025-2026,64493
51420,2025-2026,205535
51520,2025-2026,81224
51910,2025-2026,24310
52610,2025-2026,300344
52850,2025-2026,55088
52960,2025-2026,24651
53010,2025-2026,117788
53070,2025-2026,19492
53080,2025-2026,129415
53360,2025-2026,174817.5
53430,2025-2026,55462
53440,2025-2026,205018
53540,2025-2026,12232
53650,2025-2026,71687
53690,2025-2026,103290
53920,2025-2026,44781
54040,2025-2026,2827
54050,2025-2026,213631
54320,2025-2026,97493
54450,2025-2026,83347
54460,2025-2026,14157
54740,2025-2026,29535
54930,2025-2026,33418
55010,2025-2026,12331
55130,2025-2026,31779
55490,2025-2026,3168
55720,2025-2026,47179
55805,2025-2026,207053
55890,2025-2026,4279
70150,2025-2026,57508
70160,2025-2026,3179
70190,2025-2026,36278
70260,2025-2026,55792
70330,2025-2026,39490
70340,2025-2026,40249
70390,2025-2026,172381
70580,2025-2026,18700
70680,2025-2026,858429
70700,2025-2026,88297
70800,2025-2026,509465
70810,2025-2026,8393
70880,2025-2026,40084
70940,2025-2026,84370
71255,2025-2026,85404
71720,2025-2026,12034
71770,2025-2026,116633
71780,2025-2026,323323
71880,2025-2026,45881
71890,2025-2026,94391
71900,2025-2026,119691
72130,2025-2026,5291
72540,2025-2026,14245
72560,2025-2026,23617
72670,2025-2026,177287
72890,2025-2026,18557
73110,2025-2026,27676
73420,2025-2026,27621
73770,2025-2026,22077
74060,2025-2026,289322
74110,2025-2026,87769
74590,2025-2026,38863
74790,2025-2026,22638
75035,2025-2026,38500
75080,2025-2026,37015
75140,2025-2026,132
75400,2025-2026,141482
75560,2025-2026,71962
75820,2025-2026,245344
75900,2025-2026,31042
90170,2025-2026,1820.5
90710,2025-2026,7205
90720,2025-2026,23716
90730,2025-2026,55
91080,2025-2026,34760
92820,2025-2026,57079
92840,2025-2026,66066
93130,2025-2026,120290.5
93680,2025-2026,8151
93780,2025-2026,54125.5
94700,2025-2026,2783
95060,2025-2026,1320
95340,2025-2026,85228
95610,2025-2026,4422
95700,2025-2026,1276
95790,2025-2026,39963
95800,2025-2026,11088
95840,2025-2026,15306.5
110540,2025-2026,346016
110950,2025-2026,33979
110995,2025-2026,49775
110997,2025-2026,62826.5
111020,2025-2026,15092
111120,2025-2026,8877
111460,2025-2026,27632
111820,2025-2026,3949
112270,2025-2026,21956
112570,2025-2026,26081
113050,2025-2026,23705
113230,2025-2026,253616
114750,2025-2026,2431
115070,2025-2026,5709
115300,2025-2026,47355
115390,2025-2026,529628
130250,2025-2026,256762
130410,2025-2026,320611.5
130660,2025-2026,116358
130760,2025-2026,70972
131210,2025-2026,526069.5
131390,2025-2026,97933
131400,2025-2026,10455.5
131465,2025-2026,31438
131750,2025-2026,75801
132330,2025-2026,517209
132730,2025-2026,285213.5
133190,2025-2026,202675
133310,2025-2026,281924.5
133570,2025-2026,3093513.5
133630,2025-2026,30321.5
133750,2025-2026,195393
133880,2025-2026,324835.5
134530,2025-2026,20014.5
134900,2025-2026,319357.5
135370,2025-2026,96365.5
135630,2025-2026,73480
135680,2025-2026,341209
150860,2025-2026,70158
150870,2025-2026,94468
151100,2025-2026,197879
151180,2025-2026,53966
151330,2025-2026,16335
151590,2025-2026,57546.5
151715,2025-2026,44385
151730,2025-2026,95535
151775,2025-2026,57068
151830,2025-2026,23254
152070,2025-2026,60698
152440,2025-2026,127435
152750,2025-2026,47855.5
152990,2025-2026,55242
153280,2025-2026,278377
153490,2025-2026,13266
153580,2025-2026,10769
154020,2025-2026,59268
154140,2025-2026,51557
154880,2025-2026,14949
154940,2025-2026,72292
155120,2025-2026,77055
155500,2025-2026,341110
155590,2025-2026,6886
155620,2025-2026,134266
155740,2025-2026,17435
155860,2025-2026,88726
155870,2025-2026,11187
170220,2025-2026,524986
171200,2025-2026,20075
171850,2025-2026,71302
172060,2025-2026,131252
172210,2025-2026,193754
172295,2025-2026,96915.5
172390,2025-2026,1558359
172410,2025-2026,308330
173610,2025-2026,364006.5
174730,2025-2026,103273.5
175240,2025-2026,687313
175580,2025-2026,64493
175670,2025-2026,423819
190020,2025-2026,19217
190370,2025-2026,16005
190430,2025-2026,5819
190670,2025-2026,3465
190910,2025-2026,15246
190920,2025-2026,55143
191040,2025-2026,17589
191050,2025-2026,30877
191160,2025-2026,17160
191376,2025-2026,33950
191510,2025-2026,154616
191600,2025-2026,12958
191680,2025-2026,4433
191740,2025-2026,6325
191970,2025-2026,6765
192140,2025-2026,14993
192220,2025-2026,22231
192300,2025-2026,103427.5
192308,2025-2026,20443.5
192450,2025-2026,14619
192590,2025-2026,5038
192600,2025-2026,22764.5
193180,2025-2026,3443
193660,2025-2026,86256.5
194350,2025-2026,67969
195180,2025-2026,21065
195270,2025-2026,21692
211245,2025-2026,257444
211430,2025-2026,188540
211950,2025-2026,643065.5
212280,2025-2026,154242
212580,2025-2026,178948
213105,2025-2026,30272
214255,2025-2026,179520
215210,2025-2026,1020250
215510,2025-2026,134695
215715,2025-2026,405031
230750,2025-2026,211222
230970,2025-2026,28506.5
231140,2025-2026,71489
231170,2025-2026,399905
231290,2025-2026,808434
232110,2025-2026,11132
232150,2025-2026,78727
232370,2025-2026,49214
233120,2025-2026,105523
233140,2025-2026,101986.5
233150,2025-2026,84793.5
233220,2025-2026,53520.5
233290,2025-2026,298034
233530,2025-2026,526801
233620,2025-2026,309727
233845,2025-2026,386991
234090,2025-2026,576939
234130,2025-2026,348491
234660,2025-2026,304656
234830,2025-2026,57634.5
234860,2025-2026,351175
234910,2025-2026,178838
234920,2025-2026,124762
234970,2025-2026,51249
235850,2025-2026,704385
250050,2025-2026,495
250100,2025-2026,103350.5
250180,2025-2026,4389
250270,2025-2026,24046
250500,2025-2026,13838
250560,2025-2026,30129
250945,2025-2026,44264
251000,2025-2026,9636
251260,2025-2026,48268
251440,2025-2026,41332.5
251456,2025-2026,6046
251490,2025-2026,6985
251640,2025-2026,84282
251650,2025-2026,461972.5
251660,2025-2026,154495
252105,2025-2026,120422.5
252230,2025-2026,123552
252290,2025-2026,273328
252320,2025-2026,2189
252400,2025-2026,73700
252430,2025-2026,41497.5
252720,2025-2026,30211.5
252770,2025-2026,279768.5
252920,2025-2026,206921
252930,2025-2026,33973.5
253030,2025-2026,207691
253040,2025-2026,177309
253160,2025-2026,394207
253200,2025-2026,69542
253250,2025-2026,8184
253260,2025-2026,75350
253270,2025-2026,43092.5
253500,2025-2026,20317
253510,2025-2026,169889.5
253810,2025-2026,148560.5
253830,2025-2026,24519
254360,2025-2026,71577
254365,2025-2026,54087
254520,2025-2026,5445
254570,2025-2026,39506.5
254580,2025-2026,35607
254680,2025-2026,1397
254690,2025-2026,5104
254760,2025-2026,24013
254770,2025-2026,19338
254840,2025-2026,5544
254980,2025-2026,5874
254990,2025-2026,16984
255185,2025-2026,63376.5
255230,2025-2026,39363.5
255310,2025-2026,72374.5
255420,2025-2026,143874.5
255640,2025-2026,23727
255645,2025-2026,160
270450,2025-2026,60329.5
270460,2025-2026,26532
270630,2025-2026,47828
270785,2025-2026,158730
270820,2025-2026,45111
271090,2025-2026,78562
271110,2025-2026,168646.5
271190,2025-2026,44308
271530,2025-2026,42372
271990,2025-2026,57420
272000,2025-2026,57079
272010,2025-2026,16137
272380,2025-2026,115560.5
272460,2025-2026,73304
272650,2025-2026,56166
272870,2025-2026,105534
273090,2025-2026,21505
273100,2025-2026,34617
273240,2025-2026,26713.5
273340,2025-2026,156810.5
273365,2025-2026,53443.5
273370,2025-2026,123469.5
273380,2025-2026,38192
273385,2025-2026,272838.5
273410,2025-2026,25234
273450,2025-2026,222772
273460,2025-2026,44478.5
273520,2025-2026,15565
273950,2025-2026,330803
274000,2025-2026,39149
274080,2025-2026,92345
274330,2025-2026,194403
274440,2025-2026,19008
274480,2025-2026,27406.5
274490,2025-2026,111617
274560,2025-2026,153521.5
275380,2025-2026,15020.5
275520,2025-2026,90255
275660,2025-2026,90326.5
275770,2025-2026,39358
290185,2025-2026,173217
290210,2025-2026,2398
290230,2025-2026,2343
290320,2025-2026,105578
290530,2025-2026,386677.5
290770,2025-2026,105902.5
291150,2025-2026,5863
292350,2025-2026,6171
292360,2025-2026,356873
292480,2025-2026,178013
292500,2025-2026,27142.5
292520,2025-2026,277832.5
292550,2025-2026,4862
292690,2025-2026,71973
292760,2025-2026,8778
292940,2025-2026,136180
292980,2025-2026,264
293790,2025-2026,58179
293800,2025-2026,6611
293820,2025-2026,43384
294105,2025-2026,76109
294190,2025-2026,52959.5
294210,2025-2026,120081.5
294220,2025-2026,21862.5
294710,2025-2026,8316
294720,2025-2026,1155
294950,2025-2026,107338
295020,2025-2026,115291
295190,2025-2026,704489.5
295220,2025-2026,14575
310420,2025-2026,40645
310900,2025-2026,602679
311920,2025-2026,50809
312100,2025-2026,105897
312510,2025-2026,38384.5
312700,2025-2026,44885.5
313640,2025-2026,29172
313970,2025-2026,692257.5
313980,2025-2026,44000
313990,2025-2026,53295
313995,2025-2026,185757
314010,2025-2026,1569832
314230,2025-2026,75427
314270,2025-2026,37180
314400,2025-2026,44968
315200,2025-2026,41332.5
315440,2025-2026,42113.5
315570,2025-2026,347957.5
315650,2025-2026,137599
315690,2025-2026,59103
330060,2025-2026,17495.5
331340,2025-2026,9174
331350,2025-2026,6787
332800,2025-2026,8327
332950,2025-2026,7315
333860,2025-2026,15851
334070,2025-2026,115995
334075,2025-2026,89342
334150,2025-2026,72000.5
334280,2025-2026,15730
334630,2025-2026,61567
334640,2025-2026,28253.5
335320,2025-2026,19635
335910,2025-2026,59174.5
350240,2025-2026,29502
350350,2025-2026,207702
350490,2025-2026,117249
350510,2025-2026,89485
350555,2025-2026,361097
351610,2025-2026,410289
351810,2025-2026,47960
352170,2025-2026,330968
353000,2025-2026,89386
353210,2025-2026,4075.5
353320,2025-2026,194513
353670,2025-2026,206778
354510,2025-2026,4548.5
354810,2025-2026,18117
354815,2025-2026,66148.5
354820,2025-2026,77280.5
354850,2025-2026,30464.5
355470,2025-2026,73931
355540,2025-2026,29315
355550,2025-2026,58355
370090,2025-2026,29722
370520,2025-2026,2689.5
370640,2025-2026,37312
371560,2025-2026,20212.5
371570,2025-2026,25025
371630,2025-2026,8767
371800,2025-2026,25685
371930,2025-2026,11341
371980,2025-2026,14036
372030,2025-2026,27269
372165,2025-2026,35051.5
372240,2025-2026,73947.5
372465,2025-2026,33869
372490,2025-2026,10406
372615,2025-2026,31828.5
373300,2025-2026,18854
373590,2025-2026,59873
373840,2025-2026,12364
374650,2025-2026,5940
374960,2025-2026,147697
375030,2025-2026,15664
375040,2025-2026,12430
375100,2025-2026,55033
375110,2025-2026,25608
375360,2025-2026,136603.5
375435,2025-2026,28116
390310,2025-2026,92163.5
390850,2025-2026,95898
390980,2025-2026,167431
391320,2025-2026,1532366
391710,2025-2026,24673
392190,2025-2026,156249.5
392420,2025-2026,68211
392660,2025-2026,343777.5
393470,2025-2026,43692
393560,2025-2026,101398
394160,2025-2026,678898
394290,2025-2026,217046.5
394540,2025-2026,170500
394550,2025-2026,100369.5
394670,2025-2026,254001
395000,2025-2026,100111
395090,2025-2026,184046.5
395260,2025-2026,70119.5
395290,2025-2026,382365.5
395730,2025-2026,261129
395810,2025-2026,8195
410030,2025-2026,24607
410070,2025-2026,14080
410280,2025-2026,18414
410400,2025-2026,16621
411620,2025-2026,10626
411670,2025-2026,5566
411785,2025-2026,43626
411840,2025-2026,39594.5
411870,2025-2026,81444
412020,2025-2026,3663
412040,2025-2026,10719.5
412250,2025-2026,8052
412470,2025-2026,8294
412790,2025-2026,49797
412970,2025-2026,28567
413675,2025-2026,27907
413890,2025-2026,15950
414100,2025-2026,157426.5
414200,2025-2026,20042
415460,2025-2026,15180
415465,2025-2026,69459.5
415480,2025-2026,26620
415530,2025-2026,19965
415780,2025-2026,16890.5
