CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
25,560,8210039,4620955,4403619,185306,32030,1491457,1175031,937900,731328,1014864,405721,34747,110115,0,10.6,66030,66.8,72893,173.7,117158,18.9,532,Brielle Boro,Monmouth,C. K-8 / 401 - 750,2,GH,,1,Monmouth
25,945,21584385,11907382,11264794,361266,281322,4746081,4540991,1864418,1546306,2673127,1318681,0,210170,254155,8.2,72116,50.2,77541,107.6,144326,15.2,959,Colts Neck Twp,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,1000,3698136,2042473,1858473,125000,59000,527062,300823,351725,268609,702752,38002,0,72486,32000,9.8,62835,1200,41281,84,129806,8.6,172,Deal Boro,Monmouth,B. K-8 / 0 - 400,2,,,1,Monmouth
25,1260,18557012,11144893,10485150,527549,132194,2804031,2484249,1889088,1553728,2483022,264613,0,168011,0,9.3,66669,51.8,65974,118.1,114870,15,1000,Eatontown Boro,Monmouth,D. K-8 / 751 +,2,FG,,1,Monmouth
25,1440,14957646,9742880,9592952,149928,0,2059598,1826040,1278043,1044179,1810091,712493,0,67034,0,10.8,59868,70.3,76018,138,126756,14.7,995,Fair Haven Boro,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,1490,3099254,1783814,1746714,35600,1500,516481,281873,359008,301773,264333,60633,0,5400,0,7,52526,96.9,42131,77.5,116187,11.9,175,Farmingdale Boro,Monmouth,B. K-8 / 0 - 400,2,DE,,1,Monmouth
25,1640,21665011,13460045,12655631,400484,403930,3289551,2831706,2963982,2506690,1780713,1021786,0,170720,0,11.7,52910,95.7,69562,151.5,116546,14.5,1769,Freehold Boro,Monmouth,D. K-8 / 751 +,2,B,,1,Monmouth
25,1650,163721469,95277225,91860608,1746684,1669933,25340190,19936265,15670430,12012460,18574401,8970151,0,7202112,43000,14.4,88590,95.7,90590,155.3,123747,12.4,10554,Freehold Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,Monmouth
25,1660,68664798,41897881,39485687,2129953,282241,10642139,9928625,7264565,5770618,7461870,4127892,0,449780,17350,11.1,67782,64.5,79672,162,130187,17.1,3633,Freehold Twp,Monmouth,D. K-8 / 751 +,2,GH,,1,Monmouth
25,2105,49515517,28830252,26890855,1323995,615402,6896574,6035450,5676695,4987395,6778419,3761803,0,1247735,7254,11.1,70650,79.9,64725,120.3,142536,12.4,2857,Hazlet Twp,Monmouth,F. K-12 / 1801 - 3500,3,DE,,1,Monmouth
25,2120,7496895,4127587,3750429,265478,111680,1209880,932270,662051,502595,776739,57898,0,636960,0,8.1,66671,46.1,60521,92.4,71762,13.4,334,Henry Hudson Regional,Monmouth,H. 7-12 / 9-12,4,DE,,1,Monmouth
25,2160,4711778,2539270,2252566,122790,163914,1306666,911366,329248,124998,523477,208977,0,12629,0,8.3,59895,70,27028,90.4,62000,12.1,210,Highlands Boro,Monmouth,A. K-6,1,CD,,1,Monmouth
25,2230,54607368,31054221,29853814,1019546,180861,10781519,9934995,4213494,3728045,7485139,4721919,0,1048143,29560,11.1,80525,68.4,88161,149.1,123989,15.6,3026,Holmdel Twp,Monmouth,F. K-12 / 1801 - 3500,3,I,,1,Monmouth
25,2290,103563680,59739496,57536530,913516,1289450,16284853,16016585,10908415,9306793,14692594,7142132,0,551929,1642519,11.4,77975,62,80475,147.7,150663,15.4,5761,Howell Twp,Monmouth,D. K-8 / 751 +,2,FG,,1,Monmouth
25,2400,33614893,19065609,17740253,469409,855947,6960656,5807917,2632772,2205784,3819523,148751,0,1101332,0,8.2,68560,43,76625,105.5,130660,15.4,1579,Keansburg Boro,Monmouth,E. K-12 / 0 - 1800,3,A,1,1,Monmouth
25,2430,18372334,10875754,10146581,672673,56500,2678428,2395005,1915914,1648814,2158064,1112514,0,716755,22000,10,62363,94.3,62363,103.7,115380,11.5,1051,Keyport Boro,Monmouth,E. K-12 / 0 - 1800,3,CD,,1,Monmouth
25,2720,13239170,7964503,7582836,344308,37359,2471753,2243199,1394303,1110313,1280839,605205,0,126503,25000,10.7,68390,74.3,65138,138.7,135430,14.8,853,Little Silver Boro,Monmouth,D. K-8 / 751 +,2,J,,1,Monmouth
25,2770,95491136,57453169,55610526,1214833,627810,15933507,13925443,9029056,7648510,10519225,6659800,0,1838246,47000,12,63885,71,73885,141.2,103860,13.8,5807,Long Branch City,Monmouth,G. K-12 / 3501 +,3,B,1,1,Monmouth
25,2920,77534033,46008431,43906559,1304297,797575,11270208,10047508,8088855,6377994,10549875,5830075,0,475903,136000,12.4,69527,83.1,73407,176.7,124963,16.4,4983,Manalapan-Englishtown Reg,Monmouth,D. K-8 / 751 +,2,GH,,1,Monmouth
25,2930,24682368,13658225,12950176,562290,145759,4487896,4288816,2904666,2424834,2550701,1450548,0,1037526,0,10.7,63010,69.7,69311,108.9,144985,11.8,1487,Manasquan Boro,Monmouth,E. K-12 / 0 - 1800,3,GH,,1,Monmouth
25,3030,79112513,47140112,46117170,761492,261450,12342880,11116870,9028732,7644697,9158574,3465100,0,589454,103162,10.8,71420,74.4,88170,163.8,125697,17.4,4800,Marlboro Twp,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,3040,61020874,36473261,34082958,1050922,1339381,10492748,6952852,6523338,5489390,5720565,984049,0,1196424,294764,11.5,66385,74.2,68385,162.1,150208,16.3,3729,Matawan-Aberdeen Regional,Monmouth,G. K-12 / 3501 +,3,FG,,1,Monmouth
25,3160,145264977,94602558,88763668,4762501,1076389,18007921,14790089,13137588,11900623,16118924,10069784,0,2587866,314036,12,76722,74.7,82937,193.6,128055,18.8,9564,Middletown Twp,Monmouth,G. K-12 / 3501 +,3,GH,,1,Monmouth
25,3200,21715533,11772564,11111740,502303,158521,4268785,3509984,2290347,1747386,3189824,1853954,0,193930,0,11.7,67350,65,70250,109.2,136823,11,1151,Millstone Twp,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,3250,4687817,2828105,2600806,133499,93800,746018,591345,534662,357712,503380,174380,0,60652,0,8.8,61055,50.9,50664,93.6,96000,12.4,256,Monmouth Beach Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,3260,44388747,26787504,23052154,1847000,1888350,4509416,4154806,5694550,4835550,7112370,2829443,75000,0,164000,10,71570,74.8,64465,112.2,148500,12.7,2365,Monmouth Co Vocational,Monmouth,J. VOC,8,,,1,Monmouth
25,3270,20844927,10982520,10267897,488135,226488,4233134,3797405,1739948,1494294,2542254,1286011,0,1116076,722400,9.4,64900,60.7,63030,87.6,124000,10.7,975,Monmouth Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,Monmouth
25,3500,5063555,3176798,2954960,151931,69907,733006,494006,631435,551300,454007,232909,0,68309,16000,8.2,53810,69.2,48845,69.2,79500,9.4,302,Neptune City,Monmouth,B. K-8 / 0 - 400,2,CD,,1,Monmouth
25,3510,72876813,41155284,38556163,1248806,1350315,10209051,8294875,7691330,6649019,11666273,5046706,0,2098414,0,10.4,59250,69.3,62900,131.6,131365,14.5,3865,Neptune Twp,Monmouth,G. K-12 / 3501 +,3,CD,1,1,Monmouth
25,3810,67869966,40411408,38895348,1162335,353725,10349755,9711336,6129557,5120464,8247296,4739232,0,1898879,575336,9.5,67515,59.4,77000,135.3,124007,16.6,3478,Ocean Twp,Monmouth,F. K-12 / 1801 - 3500,3,FG,,1,Monmouth
25,3830,10667849,6455993,5934169,214962,306862,1804128,1691274,1042071,708510,1218829,519627,0,146828,163830,9.2,61386,51.5,53046,156.7,103844,20,592,Oceanport Boro,Monmouth,C. K-8 / 401 - 750,2,GH,,1,Monmouth
25,4360,20076796,12043547,11481381,378624,183542,3749995,3328782,2101679,1561661,1983784,1007331,0,65209,311596,11.4,54555,75.6,58345,128.5,102092,13,1147,Red Bank Boro,Monmouth,D. K-8 / 751 +,2,CD,,1,Monmouth
25,4365,23149824,13232809,12243468,613186,376155,3818075,3530920,2487173,1921838,2287531,773646,0,1289801,128200,9.9,66091,57.8,71486,98.7,111295,11.7,1226,Red Bank Regional,Monmouth,H. 7-12 / 9-12,5,FG,,1,Monmouth
25,4520,1989468,1169139,1091175,48764,29200,375357,330169,173562,54465,259910,46520,0,11500,0,8.5,54868,18,56268,81,125000,14,85,Roosevelt Boro,Monmouth,A. K-6,1,GH,,1,Monmouth
25,4570,16642955,10407730,9541843,314589,551298,2791560,2377001,1594374,1298810,1636472,901777,0,207819,0,10.3,65960,82.7,75060,141.7,124210,15.5,1074,Rumson Boro,Monmouth,D. K-8 / 751 +,2,J,,1,Monmouth
25,4580,17082820,9146990,8484434,506969,155587,3043216,2500318,1726601,1256379,1745105,442155,0,1409203,0,11.5,68700,74.7,64805,96.9,138207,9.7,1015,Rumson-Fair Haven Reg,Monmouth,H. 7-12 / 9-12,5,J,,1,Monmouth
25,4690,4111787,2085986,1976136,94000,15850,950683,762918,285711,173496,630623,235545,0,112622,0,8.7,71390,138.1,37738,37.2,82560,4.5,137,Sea Girt Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,4760,13664446,6780544,6306303,352151,122090,1964821,1665190,1100180,759861,2214102,165429,20000,1495647,4700,11.2,76230,66.9,101925,91.8,141560,9.5,675,Shore Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,Monmouth
25,4770,8304278,5200902,4833240,186307,181355,1285313,1044113,993178,716668,762143,423009,0,62743,0,9.5,58470,46.3,60840,121,111275,15.4,512,Shrewsbury Boro,Monmouth,C. K-8 / 401 - 750,2,I,,1,Monmouth
25,4980,5179664,2737906,2548366,109250,80290,1203995,983040,388767,321277,756671,365518,0,84209,0,6.5,68945,44,67295,58.7,120000,10.3,186,Spring Lake Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,4990,6011087,3583525,3363775,192250,27500,898092,790728,654852,497877,788618,340518,0,86000,0,9.5,57419,59.7,33728,137.1,93000,16.7,331,Spring Lake Heights Boro,Monmouth,B. K-8 / 0 - 400,2,FG,,1,Monmouth
25,5185,27082867,15836815,14763947,639081,433787,5819479,5045557,2701644,2183927,2536102,115602,0,188827,26262,9.4,50548,63.5,53548,144.2,123196,17.5,1544,Tinton Falls,Monmouth,D. K-8 / 751 +,2,GH,,1,Monmouth
25,5230,9996788,5918980,5612726,186804,119450,1506073,1321696,1044705,741978,1355607,599934,0,108510,340265,10.5,55939,69.8,54665,116.7,92349,12.8,709,Union Beach,Monmouth,C. K-8 / 401 - 750,2,CD,,1,Monmouth
25,5310,34732172,20014853,19030999,594841,389013,6382711,6001570,3219193,2712519,3911450,2265307,0,1181455,44939,11.8,67383,69.1,76987,165.8,131220,16.4,2218,Upper Freehold Regional,Monmouth,F. K-12 / 1801 - 3500,3,GH,,1,Monmouth
25,5420,63375086,37486117,35658918,1520099,307100,9118553,8359249,6699124,5571626,7933550,4715395,0,1472584,305000,9.5,65300,53.3,72350,141,143688,17.6,3437,Wall Twp,Monmouth,F. K-12 / 1801 - 3500,3,GH,,1,Monmouth
25,5640,9555763,5476151,4994223,332661,149267,1769793,1395961,1169019,826683,999137,181547,0,141663,10000,9,64760,80.7,73560,113,115000,13.9,559,West Long Branch Boro,Monmouth,C. K-8 / 401 - 750,2,FG,,1,Monmouth
27,450,25654316,14492617,13634735,399309,458573,5658946,4546367,2309021,1855115,2115162,1232540,0,1057355,0,10.9,65341,56.3,77908,110.8,128125,12.1,1375,Boonton Town,Morris,E. K-12 / 0 - 1800,3,FG,,1,Morris
27,460,7749220,4814100,4660324,112446,41330,919123,663235,1001171,788758,872917,432625,0,104918,0,10,70800,68.3,68502,102.5,123903,11.8,447,Boonton Twp,Morris,C. K-8 / 401 - 750,2,I,,1,Morris
27,630,21842619,11710164,11251239,176995,281930,4287305,3535261,2534658,1838891,2657616,1707275,0,648277,23648,11.4,71586,70.5,78908,107.6,134040,10.9,1169,Butler Boro,Morris,E. K-12 / 0 - 1800,3,DE,,1,Morris
27,785,61976319,36430997,34556507,1394681,479809,10329885,9467721,7024809,6155855,6575575,3657238,0,1555253,221600,12.3,69778,80.4,83758,152.5,145772,14.3,4191,Sch Dist Of The Chathams,Morris,G. K-12 / 3501 +,3,J,,1,Morris
27,820,19700478,11125516,10276631,506420,342465,3258807,2876569,2303994,1920244,2605673,1266571,0,291515,258600,10.4,65836,53.3,76265,155.3,143981,17.8,1068,Chester Twp,Morris,D. K-8 / 751 +,2,J,,1,Morris
27,1090,29261711,17716490,16453249,652970,610271,4792449,4125679,3136178,2834719,2874385,1740394,0,240448,65400,10.6,61645,59.6,68680,161.8,132148,18,1587,Denville Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,1110,37141944,24030584,22085721,1112043,832820,3487664,3188185,4538234,3958743,3811336,2216621,0,1162720,100463,13.7,62170,123.5,68327,143.2,106659,11.6,3285,Dover Town,Morris,F. K-12 / 1801 - 3500,3,A,,1,Morris
27,1190,18434080,10872555,10181802,347677,343076,2942435,2290188,2186682,1968661,2158781,1289293,6000,191014,46120,9.5,64020,55.2,62030,102.3,142966,12.6,975,East Hanover Twp,Morris,D. K-8 / 751 +,2,GH,,1,Morris
27,1530,17873548,10227348,9484847,529601,212900,2985393,2662356,2043275,1781050,2185132,1225629,0,225591,238909,10.7,65450,58.5,74700,123.3,136449,13.6,960,Florham Park Boro,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,1990,29042284,14832522,14067351,618698,146473,5547811,4751341,3153760,2661424,3130793,1674022,0,1858073,243159,10.8,70734,64.2,70934,111.7,145173,12.1,1483,Hanover Park Regional,Morris,H. 7-12 / 9-12,5,GH,,1,Morris
27,2000,25443554,14593215,13404207,695026,493982,4545699,3863985,2719224,2370174,3174795,2068328,0,165358,178511,10.7,71191,55.1,70996,154.1,132855,17.2,1414,Hanover Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,2010,7017579,3910355,3728005,130750,51600,1174945,905075,648042,436662,1081956,260056,0,184147,46500,7.4,65535,42.9,62035,87.2,115250,13.9,339,Harding Township,Morris,B. K-8 / 0 - 400,2,J,,1,Morris
27,2380,53104757,28838724,26841933,874413,1122378,9770204,9156410,5972107,5212984,6996951,3782221,0,1145810,15710,10.6,62580,53.5,63974,121.1,135363,13.6,2936,Jefferson Twp,Morris,F. K-12 / 1801 - 3500,3,GH,,1,Morris
27,2460,33898186,18836615,17936802,517161,382652,6471608,5873285,3417873,2954975,3831836,1979767,0,1232342,80600,,,,,,,,1899,Kinnelon Boro,Morris,F. K-12 / 1801 - 3500,3,I,,1,Morris
27,2650,13574507,8449438,7881139,417424,150875,2171727,1770722,1501581,1288981,1351523,772550,0,100237,0,11,65000,69.8,61835,151.3,132639,15.9,927,Lincoln Park Boro,Morris,D. K-8 / 751 +,2,FG,,1,Morris
27,2870,41337900,23396086,22445006,672074,279006,7503099,6821224,4431964,3578211,4421089,2592515,0,1574035,0,11.7,73641,74.8,86083,144.4,139249,14.3,2593,Madison Boro,Morris,F. K-12 / 1801 - 3500,3,I,,1,Morris
27,3090,9651545,5533154,5341257,148097,43800,1764444,1472528,1137053,947876,1096249,357612,7500,113144,177163,9.6,63470,75.3,61570,102.4,132827,12,516,Mendham Boro,Morris,C. K-8 / 401 - 750,2,J,,1,Morris
27,3100,15385962,8968728,8341200,376061,251467,2161957,1942459,1477426,1309571,2078374,1031769,0,276850,250000,9.2,71370,62.8,64870,138.2,139778,17.3,724,Mendham Twp,Morris,C. K-8 / 401 - 750,2,J,,1,Morris
27,3240,6350232,3551108,3131679,314209,105220,1166488,388216,848074,691264,758649,102509,0,25583,28000,10.1,59035,138,62398,115,126378,12.2,504,Mine Hill Twp,Morris,A. K-6,1,FG,,1,Morris
27,3340,67722461,42329779,39422708,980926,1926145,11983625,10717464,5905499,5315735,5418035,1179390,45000,2022725,11200,10,65553,47.8,80906,149.9,131257,18.1,3586,Montville Twp,Morris,G. K-12 / 3501 +,3,I,,1,Morris
27,3365,19913966,11572460,7794266,641926,3136268,3013697,2859878,2739346,2216377,2090291,1093767,0,489585,50000,19.8,72872,114.8,79566,159.5,144682,9.4,1309,Morris County Vocational,Morris,J. VOC,8,,,1,Morris
27,3370,55638920,31124852,28280383,1619364,1225105,8831363,7799240,6067417,4655955,6620762,3794666,0,3058937,870934,10.9,80925,65.4,82948,107,157822,11.4,2848,Morris Hills Regional,Morris,H. 7-12 / 9-12,5,GH,,1,Morris
27,3380,11179009,6677616,6246705,341511,89400,1636913,1197905,1496772,1201522,1191455,553723,0,176253,0,9.5,65035,74.9,58675,97.3,136422,11.6,667,Morris Plains Boro,Morris,C. K-8 / 401 - 750,2,I,,1,Morris
27,3385,92855587,51966183,48942190,1531398,1492595,17617998,15246480,9415300,7538880,11250446,5624903,0,1887665,556020,11.6,69672,59.5,77857,154.8,133000,16,5103,Morris School District,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,3410,7312269,3963493,3703824,154403,105266,1438978,1191239,837878,676059,969989,428766,0,95148,7904,10,66025,48.6,64503,124.1,115511,14.9,379,Mount Arlington Boro,Morris,B. K-8 / 0 - 400,2,GH,,1,Morris
27,3450,78553320,43179845,41164943,1670494,344408,12013964,10710050,8429285,6847981,12122556,6309567,0,1796640,449007,12.9,75127,69,72099,184.4,138915,17,4630,Mount Olive Twp,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,3460,33879466,20160508,19462989,422232,275287,5702404,5340276,3021952,2711865,3708623,1873621,19000,1331335,68000,9.4,86192,34.1,90217,105,149708,14.3,1597,Mountain Lakes Boro,Morris,E. K-12 / 0 - 1800,3,J,,1,Morris
27,3520,4339658,2464593,2408806,38737,17050,704089,438127,714331,514966,405682,167263,0,47852,0,11,66542,71.3,70450,118.8,80000,12.5,318,Netcong Boro,Morris,B. K-8 / 0 - 400,2,DE,,1,Morris
27,3950,125572363,71463461,67595601,1794734,2073126,23969572,21677012,12515445,10188310,14169657,8363674,0,3026148,395506,11.1,72977,61.1,96145,173.4,123992,18.5,7097,Parsippany-Troy Hills Twp,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,4000,15035102,8290434,7705523,366845,218066,3519103,3178303,1588414,1433214,1599124,0,0,38028,0,10.5,62678,55.3,76228,143.8,116546,16.4,870,Long Hill Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,4080,35323267,20941372,19282747,1146525,512100,5503995,4804900,3792214,3068408,3720919,2125869,0,1211633,376000,12.5,72405,57.3,68105,122.7,124505,12,2079,Pequannock Twp,Morris,F. K-12 / 1801 - 3500,3,GH,,1,Morris
27,4330,80542248,46799143,44093128,2312353,393662,13550130,11264426,9080546,6901248,8384532,5133225,0,2020350,413053,11.2,74490,73.5,83267,164.7,129506,16.9,4680,Randolph Twp,Morris,G. K-12 / 3501 +,3,I,,1,Morris
27,4440,5362180,3209339,3002131,122862,84346,827556,649317,759022,615316,489425,271274,0,61990,17000,10.9,61622,64.2,59822,111.3,115000,12,338,Riverdale Boro,Morris,B. K-8 / 0 - 400,2,FG,,1,Morris
27,4480,8921905,4964531,4514181,378600,71750,1956361,1434462,1073434,857684,845669,463899,0,60039,0,10.3,53291,85.5,52460,111.2,110146,12.1,592,Rockaway Boro,Morris,C. K-8 / 401 - 750,2,FG,,1,Morris
27,4490,45344014,26420212,25470149,624367,325696,8855560,8332242,4907295,3717712,5115097,2717932,0,33850,266970,10.1,67003,44.2,69057,189.8,122134,23,2266,Rockaway Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,4560,64634842,36094541,33467115,1256427,1370999,10201286,7757019,7690815,5884089,7965294,1718691,0,1829971,527192,10.7,60404,62.7,69685,121,116577,13.3,3507,Roxbury Twp,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,5520,39089969,24516219,23420900,429730,665589,7027506,5807057,3001278,2631640,4244702,2317845,0,300263,0,10,66690,54.6,72150,166.7,126330,19.8,2040,Washington Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,5660,43514023,24091394,22814230,893956,383208,7276546,5829492,4537970,3454746,4561443,2051764,0,2989869,592525,12.7,69353,79.1,67340,128.2,147850,11.7,2465,West Morris Regional,Morris,H. 7-12 / 9-12,5,I,,1,Morris
27,5770,13681595,8598202,7799648,551754,246800,2011833,1191534,1479757,1089332,1445688,39426,0,143784,0,10,62352,92.5,82052,148,120000,16.3,743,Wharton Boro,Morris,C. K-8 / 401 - 750,2,DE,,1,Morris
29,185,49387099,29866769,28168947,1000210,697612,7230451,6581033,4210503,3511619,6086612,3198219,0,1436862,538064,11,58564,62,59204,163.1,105070,17.5,3219,Barnegat Twp,Ocean,F. K-12 / 1801 - 3500,3,CD,,1,Ocean
29,210,2623774,1541930,1481880,35850,24200,345850,275012,226101,92747,412350,202272,0,85249,46400,8,58015,60.5,70883,93.1,1,13.2,129,Bay Head Boro,Ocean,B. K-8 / 0 - 400,2,I,,1,Ocean
29,230,2120955,1154132,1089596,53085,11451,468737,419737,115277,90420,357406,90212,0,8000,15000,5.5,57240,59.5,30550,66,85500,13.1,61,Beach Haven Boro,Ocean,A. K-6,1,FG,,1,Ocean
29,320,31314679,18428673,17364109,952624,111940,4549164,4282216,3904695,3348783,3806611,1952311,0,70227,189204,11.8,62540,75,74540,177.6,112000,17.4,2073,Berkeley Twp,Ocean,A. K-6,1,B,,1,Ocean
29,530,127625939,80983844,75477423,1947405,3559016,20750147,18521812,10235659,9333824,10875619,6966788,0,2845586,457884,11.1,68095,63.8,70095,205.7,138105,21.8,8514,Brick Twp,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,770,32212771,18242137,17707282,406700,128155,5141089,4763399,3260724,2565320,3527729,2058174,0,1690294,1108000,13.5,71136,90.7,74136,157.2,121033,13.4,2145,Central Regional,Ocean,H. 7-12 / 9-12,4,B,,1,Ocean
29,1150,2668553,1823844,1686434,85807,51603,330470,250870,293993,258518,209710,90710,0,0,0,7.7,62720,1600,62481,64,95470,8.4,142,Eagleswood Twp,Ocean,A. K-6,1,B,,1,Ocean
29,2350,2291888,1507047,1379000,88047,40000,153261,63211,271830,243785,342929,114674,0,13546,0,9.4,57970,70.3,46069,82,83201,10,130,Island Heights Boro,Ocean,A. K-6,1,GH,,1,Ocean
29,2360,124577356,72770240,67084640,2309044,3376556,21173787,18410315,12075454,9719480,13527046,8369489,0,2998155,295081,12,67052,71.3,77952,200.5,152302,19.5,8126,Jackson Twp,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,2480,64298479,40216247,37978722,1514271,723254,8762188,7665075,5433762,4469274,6997515,4799343,0,2092369,107000,11.8,64581,87.8,65439,172.1,112000,16.6,4358,Lacey Twp,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,2500,5657411,3424909,3268732,91203,84500,1006583,852559,779809,664109,501549,242049,0,64699,30000,10.4,59669,84.1,50203,103.1,135730,11,376,Lakehurst Boro,Ocean,B. K-8 / 0 - 400,2,B,,1,Ocean
29,2520,92979485,50759924,46990943,1563151,2205830,20475165,14813052,9111999,7719722,9222765,1296119,0,1425013,151500,11.1,54016,67.7,64833,179.9,124805,18.8,5745,Lakewood Twp,Ocean,G. K-12 / 3501 +,3,,,1,Ocean
29,2550,3148702,1862005,1736056,74974,50975,496279,376633,283178,240878,377186,182536,10000,88813,32000,9.3,70073,88.8,66963,75.3,167324,8.9,140,Lavallette Boro,Ocean,B. K-8 / 0 - 400,2,DE,,1,Ocean
29,2690,25024658,15973833,15394261,394740,184832,4446877,3838393,2322240,1851940,2225012,1335665,0,18756,118000,11.8,65734,82.1,69484,161.7,110861,15.6,1886,Little Egg Harbor Twp,Ocean,A. K-6,1,B,,1,Ocean
29,2760,6969333,3916435,3560395,185050,170990,1271523,1026428,473336,306611,1186844,523244,56000,0,251174,7.1,68454,55.5,82719,74,121973,11.7,242,Long Beach Island,Ocean,A. K-6,1,FG,,1,Ocean
29,2940,47551503,29008091,28264713,563957,179421,6444452,6048510,4549635,4012924,5445141,2649081,0,1300247,221785,10.3,62486,53.4,63904,142.2,116642,16.5,2904,Manchester Twp,Ocean,F. K-12 / 1801 - 3500,3,B,,1,Ocean
29,3790,25079295,14872916,13492991,1243675,136250,2848641,2568141,5250310,4248633,2933225,1024832,0,273000,124923,15.2,70776,110.3,70429,122.5,130571,9.2,1968,Ocean County Vocational,Ocean,J. VOC,8,,,1,Ocean
29,3800,2882890,1799108,1661878,38300,98930,524653,371223,281801,223126,236985,92033,16000,3867,32000,9.2,57145,71,63073,71,113421,8.7,160,Ocean Gate Boro,Ocean,A. K-6,1,B,,1,Ocean
29,3820,10277315,6197039,5685816,340990,170233,1739512,1406287,1018149,905492,1255702,677752,0,58561,27500,9.5,58975,50.7,76402,130,108660,16.3,496,Ocean Twp,Ocean,A. K-6,1,CD,,1,Ocean
29,4105,29331859,16315173,15470965,369176,475032,4797522,4482332,3016492,2464147,3698960,1707826,0,1310132,0,9.9,65500,63.4,68950,114.4,118618,13.3,1585,Pinelands Regional,Ocean,H. 7-12 / 9-12,4,B,,1,Ocean
29,4190,23470458,13481250,12522359,399995,558896,3873646,3556116,2479953,2200453,2437245,555845,0,1159503,13100,9.8,66610,47.7,71501,92.5,131665,11.4,1322,Plumsted Twp,Ocean,E. K-12 / 0 - 1800,3,DE,,1,Ocean
29,4210,39340185,22461121,21338058,769840,353223,6661921,5690545,4547349,3994377,4300129,416471,0,1133718,789000,11.6,65316,86.2,71616,149.2,122273,14.6,2719,Point Pleasant Boro,Ocean,F. K-12 / 1801 - 3500,3,FG,,1,Ocean
29,4220,14576438,8093064,7735097,268357,89610,2380303,2033065,1282183,1172418,1845019,966492,0,924198,0,9.8,67284,65.4,71727,109.7,136203,12.9,775,Point Pleasant Beach Boro,Ocean,E. K-12 / 0 - 1800,3,FG,,1,Ocean
29,4710,4327341,2676203,2593703,48000,34500,925637,790637,343870,210720,366596,165596,0,3000,5000,9.9,73529,36.9,58999,171.2,50673,21.2,226,Seaside Heights Boro,Ocean,A. K-6,1,A,,1,Ocean
29,4950,52155219,30295933,28919338,849400,527195,6872384,6740503,4862748,4115968,7013659,3609374,0,2212574,1871487,12.5,82387,87.3,83249,166.9,129870,15.3,2835,Southern Regional,Ocean,H. 7-12 / 9-12,4,DE,,1,Ocean
29,5020,35301078,20280166,18644906,764397,870863,6506161,5939889,3069552,2573864,4739690,2436558,0,167456,271920,11.6,59382,78.6,58232,183.5,118814,18.2,2210,Stafford Twp,Ocean,A. K-6,1,DE,,1,Ocean
29,5190,209171859,130354202,120304227,2908500,7141475,26643067,23684944,20840632,18015737,21636356,14673493,0,5503029,259000,13,66315,94.9,66515,219.8,130215,19.2,15401,Toms River Regional,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,5220,4852891,2929783,2812783,94000,23000,760215,586186,404041,354779,655276,258299,0,51606,20000,9.5,56712,52,54212,147,108500,18.4,292,Tuckerton Boro,Ocean,A. K-6,1,CD,,1,Ocean
31,420,10876895,5398980,5152480,163490,83010,2813567,1876207,1176381,896745,1359099,561084,0,123785,0,11.5,77550,59.3,67380,105,108094,10.9,529,Bloomingdale Boro,Passaic,C. K-8 / 401 - 750,2,FG,,1,Passaic
31,900,142902236,89879124,85888442,3268085,722597,24571719,22222583,13652471,10644813,11566990,7142708,0,2303340,249999,12.5,66350,72.2,71875,193.2,121297,18.1,10683,Clifton City,Passaic,G. K-12 / 3501 +,3,CD,,1,Passaic
31,1920,14449913,9677995,9227062,220060,230873,2058217,1914692,1588502,800094,963103,486603,0,138661,30862,10.2,61530,69,80655,159.2,120000,17.9,1061,Haledon Boro,Passaic,D. K-8 / 751 +,2,B,,1,Passaic
