GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,14779,75,14691,63,15148,57,5391,5482,5540,1
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,12689,32,13332,36,13824,34,3770,3804,3919,
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,12599,27,13162,34,13175,21,9983,9801,9951,
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,14529,71,14596,60,15638,69,4440,4434,4479,1
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,14714,73,15409,78,16171,80,3811,3781,3795,
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,13691,49,14741,64,15584,68,3904,3765,3725,
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,12171,21,12741,23,13186,22,4110,4121,4206,
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,13895,57,14289,54,15424,64,4069,3980,3976,
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,15104,78,14776,66,16215,81,4996,5111,5125,
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,13928,59,14080,51,14969,55,4625,4646,4622,
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,14418,69,15269,75,16059,78,7135,7014,7023,
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,13885,56,14454,56,15239,60,5038,4919,4804,
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,13785,53,14641,61,15574,67,3882,3733,3717,
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,12063,19,12938,28,13157,20,9559,9312,9248,
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,11747,13,12422,19,13415,26,9149,8941,8828,
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,12753,35,13099,31,13352,25,4523,4460,4448,
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,12651,29,12710,21,11682,5,5399,5641,6116,
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,11369,8,11746,7,12065,8,16556,16134,16200,
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,11763,14,11436,5,11837,6,10918,10854,11001,
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,16532,92,16449,90,17109,90,13579,13851,14277,1
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,15487,83,14930,69,16696,88,24453,24749,25520,1
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,14687,72,15398,76,15488,65,8482,8305,8558,
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,14798,76,15751,82,16441,83,3685,3653,3635,
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,12622,28,13043,29,13910,36,5688,5750,5732,
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,13260,42,13774,45,15159,58,8619,8527,8342,
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,13717,52,13675,40,14339,43,7640,7633,7716,
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,13247,41,13469,39,14147,40,7196,7204,7211,
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,12785,36,13715,44,14487,46,4881,4782,4789,
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,13394,44,13685,42,13815,32,3898,3875,3873,
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,17247,94,17137,92,16580,86,24057,24774,25773,1
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,13948,60,15409,78,15807,72,5982,5984,6039,
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,16091,89,15981,83,16499,85,6786,7195,7333,1
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,13845,54,14182,53,14789,51,3700,3715,3724,
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,11920,17,12045,11,13061,19,5475,5463,5477,
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,13711,51,13987,49,14700,49,4114,4119,4088,
G. K-12 / 3501 +,UNION,5290,UNION TWP,12475,26,13074,30,13822,33,7493,7491,7458,
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,12662,30,13140,32,13491,29,6286,6193,6276,
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,16275,91,16277,88,15998,75,3481,3674,3909,1
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,14007,,14241,,14834,,,,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,14716,,15018,,15576,,,,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,14538,,15088,,16072,,,,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,15263,,15498,,16928,,,,,
H. 7-12 / 9-12,,,5. State average - All operating types,14164,,14543,,15067,,,,,
H. 7-12 / 9-12,,,6. State median - All operating types,13709,,14150,,14543,,,,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,13865,13,14818,19,15519,18,3607,3449,3401,
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,15539,26,15928,28,16684,24,1397,1400,1402,
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,17564,43,20409,45,18050,39,493,444,539,
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,15623,28,15896,27,16816,27,1327,1349,1337,
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,16938,39,18758,42,17764,37,2453,2360,2508,
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,17228,41,17772,40,20220,44,2053,2070,2069,
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,16842,37,16836,37,18188,40,2215,2307,2309,
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,14716,19,15018,20,15434,17,1651,1662,1729,
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,15673,29,16246,30,17606,35,7027,6958,6943,
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12809,8,12825,6,13423,5,1981,2063,2141,
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,11518,4,12363,3,13268,4,2021,2029,1980,
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,12408,6,13129,8,14235,9,3941,3852,3909,
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,13345,10,13861,10,15392,16,2066,2043,2014,
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,14886,21,14603,17,15856,20,901,902,924,
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,15780,32,16448,32,16795,26,1462,1396,1446,
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,13355,11,13156,9,13492,6,1219,1246,1278,
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,16730,36,16626,34,17404,34,1618,1646,1672,
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,10827,2,11084,2,11668,2,2443,2464,2487,
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,15885,33,16558,33,16770,25,879,877,943,
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,9828,1,10277,1,10803,1,2342,2450,2522,
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,12545,7,12850,7,14043,8,1753,1758,1789,
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,14905,22,15888,26,17051,31,961,945,911,
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,14626,18,15498,25,17316,32,3036,2927,2959,
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,14761,20,15244,23,17359,33,2833,2775,2850,
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,12105,5,12423,4,13585,7,11247,11254,11269,
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,18339,44,21183,46,21847,46,349,311,330,
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,19024,45,19942,44,20783,45,991,941,959,
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,16857,38,18253,41,17825,38,1176,1169,1195,
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,15263,24,15448,24,16928,28,895,917,915,
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,17549,42,17687,39,18483,41,636,629,629,
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,15714,30,15228,22,15918,21,1531,1574,1609,
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,16950,40,17515,38,17648,36,2712,2738,2866,
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,13996,15,14335,15,15236,15,2765,2741,2711,
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,14295,17,14541,16,14978,14,1895,1880,1898,
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,16503,35,16674,35,16975,29,1605,1602,1616,
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,15773,31,15221,21,15921,22,2978,2997,3009,
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,15441,25,16778,36,18825,43,1132,1039,1028,
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,11517,3,12774,5,12925,3,946,918,957,
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,13083,9,14030,12,14522,11,1396,1344,1429,
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,14085,16,14233,13,14889,13,2137,2175,2184,
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,19345,46,19789,43,18821,42,1011,1007,1063,
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,15929,34,16199,29,16491,23,1074,1087,1105,
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,15095,23,13964,11,14343,10,777,828,842,
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,15616,27,16317,31,17037,30,691,665,670,
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,13399,12,14296,14,14816,12,994,964,937,
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,13949,14,14657,18,15576,19,1849,1862,1891,
I. CSSD,,,1. State average -  Operating Type CSSD,51218,,49044,,58027,,,,,
I. CSSD,,,2. State median - Operating Type CSSD,48192,,42756,,51829,,,,,
I. CSSD,,,5. State average - All operating types,14164,,14543,,15067,,,,,
I. CSSD,,,6. State median - All operating types,13709,,14150,,14543,,,,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,45662,4,47088,6,49366,4,434,431,435,
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,74307,8,73106,8,81208,8,667,678,634,
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,50721,5,43429,5,57083,6,775,846,665,
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,52869,6,42082,4,54292,5,218,271,218,
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,36832,2,38393,3,45152,3,738,730,700,
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,56137,7,56552,7,63152,7,618,630,615,
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,26251,1,27617,1,43533,2,191,235,165,
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,37252,3,34954,2,35135,1,43,53,54,
J. VOC,,,1. State average - Operating Type VOC,16694,,17054,,17700,,,,,
J. VOC,,,2. State median - Operating Type VOC,16474,,16333,,17420,,,,,
J. VOC,,,5. State average - All operating types,14164,,14543,,15067,,,,,
J. VOC,,,6. State median - All operating types,13709,,14150,,14543,,,,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,11393,3,12577,4,12473,3,1116,1188,1462,
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,25449,21,26044,21,27327,21,2105,2128,2148,
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,14888,7,15665,7,16367,8,2065,2027,2056,
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,17892,15,18536,17,19428,16,2104,2145,2220,
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,18822,18,19099,18,19564,17,680,688,707,
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,15665,8,17213,12,16959,9,429,412,472,
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,16817,12,16250,10,18175,13,2108,2182,2185,
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,13527,6,12849,5,13687,5,1354,1373,1440,
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,16474,11,18416,15,18817,14,2257,2004,2080,
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,8436,1,14935,6,17420,11,411,267,273,
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,22461,19,20788,19,20594,19,444,496,561,
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,18072,16,17329,13,16090,7,2046,2184,2434,
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,17325,14,17666,14,19207,15,2139,2175,2144,
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,16415,10,16162,9,17268,10,947,972,967,
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,13031,5,12415,3,12417,2,1666,1752,1813,
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,18205,17,18517,16,20270,18,3244,3274,3240,
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,9228,2,9639,1,9908,1,743,793,857,
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,23047,20,25814,20,25399,20,541,538,564,
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,17012,13,16333,11,15628,6,709,765,822,
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,11925,4,12247,2,12932,4,1556,1574,1612,
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,15939,9,15804,8,17494,12,438,460,470,
K. CHARTER,,,1. State average-Operating Type CHARTER,13192,,13702,,11906,,,,,
K. CHARTER,,,2. State median-Operating Type CHARTER,13022,,13595,,11659,,,,,
K. CHARTER,,,5. State average - All operating types,14164,,14543,,15067,,,,,
K. CHARTER,,,6. State median - All operating types,13709,,14150,,14543,,,,,
K. CHARTER,ATLANTIC,6060,Atlantic City Community CS,,,,,12589,58,,,150,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,14118,59,13662,44,10697,26,194,227,235,
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,13832,51,13898,48,13675,76,304,328,335,
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,12358,32,11798,23,9575,14,652,874,958,
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,15966,77,17500,81,15598,81,180,198,203,
K. CHARTER,BERGEN,7890,Teaneck Community CS,13967,56,14765,63,13490,72,306,306,305,
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,9638,5,10745,14,8500,7,142,143,143,
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,9138,4,,,,,149,159,,
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,11712,24,12737,35,12384,55,118,149,150,
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,12201,30,11290,16,9991,17,145,180,200,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,12723,36,12868,37,11596,41,240,239,239,
K. CHARTER,CAMDEN,6063,Camden Community Charter School,,,19418,84,12226,53,,150,400,
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,11799,25,12869,38,10396,22,192,239,320,
K. CHARTER,CAMDEN,6086,Hope Community CS,,,10670,11,10996,31,,101,171,
K. CHARTER,CAMDEN,6088,City Invincible CS,11208,18,,,,,258,,,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,14923,65,16402,77,13195,66,418,434,466,
K. CHARTER,CAMDEN,6215,Camden's Promise CS,15032,66,15130,68,,,434,444,,
K. CHARTER,CAMDEN,6232,Environment Community CS,10182,10,12381,31,12603,59,209,219,221,
K. CHARTER,CAMDEN,6240,Freedom Academy CS,16070,78,13970,50,11754,44,217,232,667,
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,13464,47,15766,74,,,528,541,,
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,11887,26,12157,26,10689,24,1183,1310,1330,
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,9120,3,9227,4,7489,2,223,264,300,
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,9814,6,10139,7,8369,6,134,176,216,
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,,,8840,2,7222,1,,102,152,
K. CHARTER,ESSEX,6020,Pride Academy Charter School,15170,70,15750,73,13410,71,263,262,264,
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,11286,19,13274,41,10693,25,354,340,355,
K. CHARTER,ESSEX,6029,Newark Educators Charter School,15948,76,15498,70,13567,74,274,273,297,
K. CHARTER,ESSEX,6037,Newark Legacy CS,12548,33,12226,28,11732,43,239,300,607,
K. CHARTER,ESSEX,6038,Visions Academy CS,14831,64,15318,69,,,337,431,,
K. CHARTER,ESSEX,6053,Great Oaks Charter School,13070,42,16625,80,12898,65,197,260,333,
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,13910,54,14544,59,16474,82,189,280,371,
K. CHARTER,ESSEX,6058,Roseville Community CS,12165,29,12263,30,12081,51,191,256,319,
K. CHARTER,ESSEX,6059,Newark Prep,17667,81,18320,83,13508,73,150,282,391,
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,15131,69,16156,76,14456,78,61,119,201,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,13782,48,14025,53,11773,45,80,236,320,
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,,,11637,19,10078,19,,371,371,
K. CHARTER,ESSEX,6320,Discovery CS,16157,79,14847,65,12831,64,75,75,80,
K. CHARTER,ESSEX,6410,East Orange Community CS,14015,57,13974,51,12040,50,492,490,497,
K. CHARTER,ESSEX,6665,Gray CS,15130,68,14577,60,11879,48,274,299,334,
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,13962,55,14152,54,12827,63,453,454,444,
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,14800,63,15050,67,12216,52,618,673,1206,
K. CHARTER,ESSEX,7280,Greater Newark CS,14603,62,19746,85,,,178,212,,
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,11145,17,11840,24,13324,69,447,451,480,
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,14384,60,14893,66,13275,68,2198,2711,3416,
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,15906,75,16487,79,15488,80,1779,2213,2743,
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,14081,58,14698,62,11162,33,573,599,629,
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,15878,74,15725,72,14927,79,464,486,484,
K. CHARTER,ESSEX,8065,University Heights CS,14547,61,17736,82,13214,67,335,468,546,
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,9918,8,10081,6,9047,10,237,275,314,
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,10955,14,10732,13,8595,8,208,244,288,
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,11935,27,12054,25,9991,17,387,377,373,
K. CHARTER,HUDSON,6068,M E T S Charter School,11626,22,10572,10,9752,15,396,480,534,
K. CHARTER,HUDSON,6082,Beloved Community Charter School,9921,9,10797,15,9520,13,349,470,600,
K. CHARTER,HUDSON,6093,Jersey City Global CS,,,10002,5,8794,9,,160,235,
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,13782,48,13861,47,12457,56,288,288,288,
K. CHARTER,HUDSON,6720,Hoboken CS,15420,71,15942,75,13665,75,274,277,275,
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,11601,21,10498,9,9089,11,572,579,580,
K. CHARTER,HUDSON,6915,Jersey City Golden Door,11532,20,11577,18,9455,12,483,480,489,
K. CHARTER,HUDSON,7115,Learning Community CS,10569,12,10468,8,8225,4,513,536,535,
K. CHARTER,HUDSON,7830,Soaring Heights CS,10514,11,11393,17,9809,16,227,228,240,
K. CHARTER,HUDSON,8060,University Academy CS,12850,39,13478,42,11721,42,411,413,420,
K. CHARTER,MERCER,6017,Foundation Academy CS,16208,80,14373,57,11476,39,341,526,748,
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,15065,67,15577,71,13399,70,295,361,374,
K. CHARTER,MERCER,6810,International CS of Trenton,13430,45,14012,52,12276,54,90,90,90,
K. CHARTER,MERCER,7500,Pace CS of Hamilton,13022,41,12184,27,10973,29,117,147,219,
K. CHARTER,MERCER,7540,Princeton CS,13892,53,14525,58,12571,57,344,344,348,
K. CHARTER,MERCER,8140,Village CS,13232,44,12581,33,12715,61,356,359,358,
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,10915,13,10677,12,11592,40,297,392,399,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,10985,15,11667,20,10439,23,192,269,298,
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,12776,38,12771,36,11378,37,355,378,383,
K. CHARTER,MONMOUTH,6010,Academy Charter High School,15520,73,16449,78,13794,77,200,194,190,
K. CHARTER,MONMOUTH,6740,Hope Academy CS,13788,50,13595,43,11784,46,206,204,207,
K. CHARTER,MONMOUTH,7720,The Red Bank CS,13879,52,14610,61,11434,38,177,179,178,
K. CHARTER,MORRIS,8050,Unity CS,13433,46,13695,45,11942,49,183,194,203,
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,12711,35,13016,39,10917,28,583,694,799,
K. CHARTER,PASSAIC,6079,John P Holland Charter School,11943,28,14341,56,11838,47,187,190,187,
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,9815,7,12657,34,10150,20,416,474,534,
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,11770,22,10153,21,,322,384,
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,7805,2,8609,1,8327,5,117,113,115,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,12766,37,14154,55,12766,62,1043,1034,1067,
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,12944,40,13041,40,11248,34,296,300,311,
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,7139,1,8877,3,7640,3,210,252,294,
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,11047,16,12490,32,11356,36,225,225,224,
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,15468,72,14845,64,12652,60,184,204,227,
K. CHARTER,UNION,6217,Central Jersey Arts CS,13197,43,13826,46,10702,27,376,388,401,
K. CHARTER,UNION,7600,Queen City Academy CS,12295,31,12238,29,10991,30,250,251,252,
K. CHARTER,UNION,8010,Union County TEAMS CS,12646,34,13939,49,11114,32,306,316,338,
K. CHARTER,WARREN,7727,Ridge and Valley CS,11668,23,11682,21,11334,35,122,123,125,
