GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
K. CHARTER,ESSEX,6037,Newark Legacy CS,4.7,69,11,30
K. CHARTER,ESSEX,6038,Visions Academy CS,5.3,59,,
K. CHARTER,ESSEX,6053,Great Oaks Charter School,1.4,79,7,58
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,9.7,31,9.5,39
K. CHARTER,ESSEX,6058,Roseville Community CS,5.5,57,7.5,53
K. CHARTER,ESSEX,6059,Newark Prep,7,45,,
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,3.6,73
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,3,78,,
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,5.8,53,18.8,9
K. CHARTER,ESSEX,6320,Discovery CS,6,51,,
K. CHARTER,ESSEX,6410,East Orange Community CS,11.7,20,,
K. CHARTER,ESSEX,6665,Gray CS,8.2,38,7.3,55
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,9.6,33,10,35
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,8,39,6.4,63
K. CHARTER,ESSEX,7280,Greater Newark CS,5,65,,
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,5,65,7.8,48
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,8.5,37,10,35
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,6.8,49,,
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,12.8,13,10.2,34
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,5.8,53,7.4,54
K. CHARTER,ESSEX,8065,University Heights CS,9.7,31,7.3,55
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,6,51,5.1,71
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,9.5,34,8.5,41
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,11,24,10.7,32
K. CHARTER,HUDSON,6068,M E T S Charter School,3.5,77,19.7,6
K. CHARTER,HUDSON,6082,Beloved Community Charter School,11,24,15.7,16
K. CHARTER,HUDSON,6093,Jersey City Global CS,15,10,4,72
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,12.4,17,19.1,8
K. CHARTER,HUDSON,6720,Hoboken CS,7.1,44,6.5,61
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,12.7,14,7.6,51
K. CHARTER,HUDSON,6915,Jersey City Golden Door,8.9,36,8.2,47
K. CHARTER,HUDSON,7115,Learning Community CS,18.4,5,31.6,2
K. CHARTER,HUDSON,7830,Soaring Heights CS,,,16.2,15
K. CHARTER,HUDSON,8060,University Academy CS,7.2,43,9.7,38
K. CHARTER,MERCER,6017,Foundation Academy CS,7.3,40,23.3,4
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,,,,
K. CHARTER,MERCER,6810,International CS of Trenton,5.7,56,11.4,27
K. CHARTER,MERCER,7500,Pace CS of Hamilton,7,45,11.5,24
K. CHARTER,MERCER,7540,Princeton CS,12.2,19,8.4,44
K. CHARTER,MERCER,8140,Village CS,5.8,53,17,13
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,0.7,80,11.4,27
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,11.3,22,7,58
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,10,28,11.5,24
K. CHARTER,MONMOUTH,6010,Academy Charter High School,6.1,50,7.6,51
K. CHARTER,MONMOUTH,6740,Hope Academy CS,4.6,70,5.7,69
K. CHARTER,MONMOUTH,7720,The Red Bank CS,14.8,12,13.1,21
K. CHARTER,MORRIS,8050,Unity CS,5,65,11.2,29
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,12.7,14,15.5,17
K. CHARTER,PASSAIC,6079,John P Holland Charter School,10.7,26,,
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,,,,
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,17.5,12
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,3.6,76,7,58
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,25,3,18.5,10
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,5.2,61,14.6,19
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,4.4,71,6,65
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,5.2,61,5.4,70
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,5.1,64,5.8,68
K. CHARTER,UNION,6217,Central Jersey Arts CS,7.3,40,41,1
K. CHARTER,UNION,7600,Queen City Academy CS,11.3,22,11,30
K. CHARTER,UNION,8010,Union County TEAMS CS,5.3,59,6.5,61
K. CHARTER,WARREN,7727,Ridge and Valley CS,12.3,18,11.5,24
